kid,r,spec,cls,m,apk,status
12529,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
12530,3,MacSpec,io.ktor.network.tls.HashesKt,P_hash,com.sapuseven.untis_29198884.apk,LEGAL_REUSE_REJECTED
12537,2,KeyPairSpec,io.ktor.network.tls.TLSClientHandshakeKt,generateECKeys,com.sapuseven.untis_29198884.apk,UNOBSERVED_CREATION
12545,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
12546,3,MacSpec,io.ktor.network.tls.HashesKt,P_hash,com.sapuseven.untis_29198884.apk,LEGAL_REUSE_REJECTED
12553,2,KeyPairSpec,io.ktor.network.tls.TLSClientHandshakeKt,generateECKeys,com.sapuseven.untis_29198884.apk,UNOBSERVED_CREATION
12561,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
12562,3,MacSpec,io.ktor.network.tls.HashesKt,P_hash,com.sapuseven.untis_29198884.apk,LEGAL_REUSE_REJECTED
12569,2,KeyPairSpec,io.ktor.network.tls.TLSClientHandshakeKt,generateECKeys,com.sapuseven.untis_29198884.apk,UNOBSERVED_CREATION
12577,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
12578,4,MessageDigestSpec,com.sapuseven.untis.data.cache.DiskCache,getCacheFile,com.sapuseven.untis_29198884.apk,GENUINE_no
12579,3,MacSpec,io.ktor.network.tls.HashesKt,P_hash,com.sapuseven.untis_29198884.apk,LEGAL_REUSE_REJECTED
12586,2,KeyPairSpec,io.ktor.network.tls.TLSClientHandshakeKt,generateECKeys,com.sapuseven.untis_29198884.apk,UNOBSERVED_CREATION
12593,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
12594,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
12595,4,MessageDigestSpec,com.sapuseven.untis.data.cache.DiskCache,getCacheFile,com.sapuseven.untis_29198884.apk,GENUINE_no
12596,3,MacSpec,io.ktor.network.tls.HashesKt,P_hash,com.sapuseven.untis_29198884.apk,LEGAL_REUSE_REJECTED
12603,2,KeyPairSpec,io.ktor.network.tls.TLSClientHandshakeKt,generateECKeys,com.sapuseven.untis_29198884.apk,UNOBSERVED_CREATION
12611,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
12612,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
12613,3,MacSpec,io.ktor.network.tls.HashesKt,P_hash,com.sapuseven.untis_29198884.apk,LEGAL_REUSE_REJECTED
12620,2,KeyPairSpec,io.ktor.network.tls.TLSClientHandshakeKt,generateECKeys,com.sapuseven.untis_29198884.apk,UNOBSERVED_CREATION
12628,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
12629,4,MessageDigestSpec,com.sapuseven.untis.data.cache.DiskCache,getCacheFile,com.sapuseven.untis_29198884.apk,GENUINE_no
12630,3,MacSpec,io.ktor.network.tls.HashesKt,P_hash,com.sapuseven.untis_29198884.apk,LEGAL_REUSE_REJECTED
12637,2,KeyPairSpec,io.ktor.network.tls.TLSClientHandshakeKt,generateECKeys,com.sapuseven.untis_29198884.apk,UNOBSERVED_CREATION
12645,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
12646,3,MacSpec,io.ktor.network.tls.HashesKt,P_hash,com.sapuseven.untis_29198884.apk,LEGAL_REUSE_REJECTED
12653,2,KeyPairSpec,io.ktor.network.tls.TLSClientHandshakeKt,generateECKeys,com.sapuseven.untis_29198884.apk,UNOBSERVED_CREATION
12661,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
12662,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
12663,3,MacSpec,io.ktor.network.tls.HashesKt,P_hash,com.sapuseven.untis_29198884.apk,LEGAL_REUSE_REJECTED
12670,2,KeyPairSpec,io.ktor.network.tls.TLSClientHandshakeKt,generateECKeys,com.sapuseven.untis_29198884.apk,UNOBSERVED_CREATION
12678,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
12679,4,MessageDigestSpec,com.sapuseven.untis.data.cache.DiskCache,getCacheFile,com.sapuseven.untis_29198884.apk,GENUINE_no
12680,3,MacSpec,io.ktor.network.tls.HashesKt,P_hash,com.sapuseven.untis_29198884.apk,LEGAL_REUSE_REJECTED
12687,2,KeyPairSpec,io.ktor.network.tls.TLSClientHandshakeKt,generateECKeys,com.sapuseven.untis_29198884.apk,UNOBSERVED_CREATION
12695,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
12696,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
12697,4,MessageDigestSpec,com.sapuseven.untis.data.cache.DiskCache,getCacheFile,com.sapuseven.untis_29198884.apk,GENUINE_no
12698,3,MacSpec,io.ktor.network.tls.HashesKt,P_hash,com.sapuseven.untis_29198884.apk,LEGAL_REUSE_REJECTED
12705,2,KeyPairSpec,io.ktor.network.tls.TLSClientHandshakeKt,generateECKeys,com.sapuseven.untis_29198884.apk,UNOBSERVED_CREATION
12713,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
12714,4,MessageDigestSpec,com.sapuseven.untis.data.cache.DiskCache,getCacheFile,com.sapuseven.untis_29198884.apk,GENUINE_no
12715,3,MacSpec,io.ktor.network.tls.HashesKt,P_hash,com.sapuseven.untis_29198884.apk,LEGAL_REUSE_REJECTED
12722,2,KeyPairSpec,io.ktor.network.tls.TLSClientHandshakeKt,generateECKeys,com.sapuseven.untis_29198884.apk,UNOBSERVED_CREATION
12730,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
12731,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
12732,4,MessageDigestSpec,com.sapuseven.untis.data.cache.DiskCache,getCacheFile,com.sapuseven.untis_29198884.apk,GENUINE_no
12733,3,MacSpec,io.ktor.network.tls.HashesKt,P_hash,com.sapuseven.untis_29198884.apk,LEGAL_REUSE_REJECTED
12740,2,KeyPairSpec,io.ktor.network.tls.TLSClientHandshakeKt,generateECKeys,com.sapuseven.untis_29198884.apk,UNOBSERVED_CREATION
12748,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
12749,4,MessageDigestSpec,com.sapuseven.untis.data.cache.DiskCache,getCacheFile,com.sapuseven.untis_29198884.apk,GENUINE_no
12750,3,MacSpec,io.ktor.network.tls.HashesKt,P_hash,com.sapuseven.untis_29198884.apk,LEGAL_REUSE_REJECTED
12757,2,KeyPairSpec,io.ktor.network.tls.TLSClientHandshakeKt,generateECKeys,com.sapuseven.untis_29198884.apk,UNOBSERVED_CREATION
12765,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
12766,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
12767,4,MessageDigestSpec,com.sapuseven.untis.data.cache.DiskCache,getCacheFile,com.sapuseven.untis_29198884.apk,GENUINE_no
12768,3,MacSpec,io.ktor.network.tls.HashesKt,P_hash,com.sapuseven.untis_29198884.apk,LEGAL_REUSE_REJECTED
12775,2,KeyPairSpec,io.ktor.network.tls.TLSClientHandshakeKt,generateECKeys,com.sapuseven.untis_29198884.apk,UNOBSERVED_CREATION
12783,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
12784,4,MessageDigestSpec,com.sapuseven.untis.data.cache.DiskCache,getCacheFile,com.sapuseven.untis_29198884.apk,GENUINE_no
12785,3,MacSpec,io.ktor.network.tls.HashesKt,P_hash,com.sapuseven.untis_29198884.apk,LEGAL_REUSE_REJECTED
12792,2,KeyPairSpec,io.ktor.network.tls.TLSClientHandshakeKt,generateECKeys,com.sapuseven.untis_29198884.apk,UNOBSERVED_CREATION
12800,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
12801,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
12802,4,MessageDigestSpec,com.sapuseven.untis.data.cache.DiskCache,getCacheFile,com.sapuseven.untis_29198884.apk,GENUINE_no
12803,3,MacSpec,io.ktor.network.tls.HashesKt,P_hash,com.sapuseven.untis_29198884.apk,LEGAL_REUSE_REJECTED
12810,2,KeyPairSpec,io.ktor.network.tls.TLSClientHandshakeKt,generateECKeys,com.sapuseven.untis_29198884.apk,UNOBSERVED_CREATION
12818,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
12819,4,MessageDigestSpec,com.sapuseven.untis.data.cache.DiskCache,getCacheFile,com.sapuseven.untis_29198884.apk,GENUINE_no
12820,3,MacSpec,io.ktor.network.tls.HashesKt,P_hash,com.sapuseven.untis_29198884.apk,LEGAL_REUSE_REJECTED
12827,2,KeyPairSpec,io.ktor.network.tls.TLSClientHandshakeKt,generateECKeys,com.sapuseven.untis_29198884.apk,UNOBSERVED_CREATION
12835,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
12836,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
12837,4,MessageDigestSpec,com.sapuseven.untis.data.cache.DiskCache,getCacheFile,com.sapuseven.untis_29198884.apk,GENUINE_no
12838,3,MacSpec,io.ktor.network.tls.HashesKt,P_hash,com.sapuseven.untis_29198884.apk,LEGAL_REUSE_REJECTED
12845,2,KeyPairSpec,io.ktor.network.tls.TLSClientHandshakeKt,generateECKeys,com.sapuseven.untis_29198884.apk,UNOBSERVED_CREATION
12853,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
12854,4,MessageDigestSpec,com.sapuseven.untis.data.cache.DiskCache,getCacheFile,com.sapuseven.untis_29198884.apk,GENUINE_no
12855,3,MacSpec,io.ktor.network.tls.HashesKt,P_hash,com.sapuseven.untis_29198884.apk,LEGAL_REUSE_REJECTED
12862,2,KeyPairSpec,io.ktor.network.tls.TLSClientHandshakeKt,generateECKeys,com.sapuseven.untis_29198884.apk,UNOBSERVED_CREATION
12870,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
12871,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
12872,4,MessageDigestSpec,com.sapuseven.untis.data.cache.DiskCache,getCacheFile,com.sapuseven.untis_29198884.apk,GENUINE_no
12873,3,MacSpec,io.ktor.network.tls.HashesKt,P_hash,com.sapuseven.untis_29198884.apk,LEGAL_REUSE_REJECTED
12880,2,KeyPairSpec,io.ktor.network.tls.TLSClientHandshakeKt,generateECKeys,com.sapuseven.untis_29198884.apk,UNOBSERVED_CREATION
12888,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
12889,4,MessageDigestSpec,com.sapuseven.untis.data.cache.DiskCache,getCacheFile,com.sapuseven.untis_29198884.apk,GENUINE_no
12890,3,MacSpec,io.ktor.network.tls.HashesKt,P_hash,com.sapuseven.untis_29198884.apk,LEGAL_REUSE_REJECTED
12897,2,KeyPairSpec,io.ktor.network.tls.TLSClientHandshakeKt,generateECKeys,com.sapuseven.untis_29198884.apk,UNOBSERVED_CREATION
12905,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
12906,4,MessageDigestSpec,com.sapuseven.untis.data.cache.DiskCache,getCacheFile,com.sapuseven.untis_29198884.apk,GENUINE_no
12907,3,MacSpec,io.ktor.network.tls.HashesKt,P_hash,com.sapuseven.untis_29198884.apk,LEGAL_REUSE_REJECTED
12914,2,KeyPairSpec,io.ktor.network.tls.TLSClientHandshakeKt,generateECKeys,com.sapuseven.untis_29198884.apk,UNOBSERVED_CREATION
12922,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
12923,4,MessageDigestSpec,com.sapuseven.untis.data.cache.DiskCache,getCacheFile,com.sapuseven.untis_29198884.apk,GENUINE_no
12924,3,MacSpec,io.ktor.network.tls.HashesKt,P_hash,com.sapuseven.untis_29198884.apk,LEGAL_REUSE_REJECTED
12931,2,KeyPairSpec,io.ktor.network.tls.TLSClientHandshakeKt,generateECKeys,com.sapuseven.untis_29198884.apk,UNOBSERVED_CREATION
12939,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
12940,4,MessageDigestSpec,com.sapuseven.untis.data.cache.DiskCache,getCacheFile,com.sapuseven.untis_29198884.apk,GENUINE_no
12941,3,MacSpec,io.ktor.network.tls.HashesKt,P_hash,com.sapuseven.untis_29198884.apk,LEGAL_REUSE_REJECTED
12948,2,KeyPairSpec,io.ktor.network.tls.TLSClientHandshakeKt,generateECKeys,com.sapuseven.untis_29198884.apk,UNOBSERVED_CREATION
12956,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
12957,4,MessageDigestSpec,com.sapuseven.untis.data.cache.DiskCache,getCacheFile,com.sapuseven.untis_29198884.apk,GENUINE_no
12958,3,MacSpec,io.ktor.network.tls.HashesKt,P_hash,com.sapuseven.untis_29198884.apk,LEGAL_REUSE_REJECTED
12965,2,KeyPairSpec,io.ktor.network.tls.TLSClientHandshakeKt,generateECKeys,com.sapuseven.untis_29198884.apk,UNOBSERVED_CREATION
12973,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
12974,4,MessageDigestSpec,com.sapuseven.untis.data.cache.DiskCache,getCacheFile,com.sapuseven.untis_29198884.apk,GENUINE_no
12975,3,MacSpec,io.ktor.network.tls.HashesKt,P_hash,com.sapuseven.untis_29198884.apk,LEGAL_REUSE_REJECTED
12982,2,KeyPairSpec,io.ktor.network.tls.TLSClientHandshakeKt,generateECKeys,com.sapuseven.untis_29198884.apk,UNOBSERVED_CREATION
12990,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
12991,4,MessageDigestSpec,com.sapuseven.untis.data.cache.DiskCache,getCacheFile,com.sapuseven.untis_29198884.apk,GENUINE_no
12992,3,MacSpec,io.ktor.network.tls.HashesKt,P_hash,com.sapuseven.untis_29198884.apk,LEGAL_REUSE_REJECTED
12999,2,KeyPairSpec,io.ktor.network.tls.TLSClientHandshakeKt,generateECKeys,com.sapuseven.untis_29198884.apk,UNOBSERVED_CREATION
13007,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
13008,3,MacSpec,io.ktor.network.tls.HashesKt,P_hash,com.sapuseven.untis_29198884.apk,LEGAL_REUSE_REJECTED
13015,2,KeyPairSpec,io.ktor.network.tls.TLSClientHandshakeKt,generateECKeys,com.sapuseven.untis_29198884.apk,UNOBSERVED_CREATION
13023,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
13024,4,MessageDigestSpec,com.sapuseven.untis.data.cache.DiskCache,getCacheFile,com.sapuseven.untis_29198884.apk,GENUINE_no
13025,3,MacSpec,io.ktor.network.tls.HashesKt,P_hash,com.sapuseven.untis_29198884.apk,LEGAL_REUSE_REJECTED
13032,2,KeyPairSpec,io.ktor.network.tls.TLSClientHandshakeKt,generateECKeys,com.sapuseven.untis_29198884.apk,UNOBSERVED_CREATION
13040,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
13041,4,MessageDigestSpec,com.sapuseven.untis.data.cache.DiskCache,getCacheFile,com.sapuseven.untis_29198884.apk,GENUINE_no
13042,3,MacSpec,io.ktor.network.tls.HashesKt,P_hash,com.sapuseven.untis_29198884.apk,LEGAL_REUSE_REJECTED
13049,2,KeyPairSpec,io.ktor.network.tls.TLSClientHandshakeKt,generateECKeys,com.sapuseven.untis_29198884.apk,UNOBSERVED_CREATION
13057,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
13058,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
13059,4,MessageDigestSpec,com.sapuseven.untis.data.cache.DiskCache,getCacheFile,com.sapuseven.untis_29198884.apk,GENUINE_no
13060,3,MacSpec,io.ktor.network.tls.HashesKt,P_hash,com.sapuseven.untis_29198884.apk,LEGAL_REUSE_REJECTED
13067,2,KeyPairSpec,io.ktor.network.tls.TLSClientHandshakeKt,generateECKeys,com.sapuseven.untis_29198884.apk,UNOBSERVED_CREATION
13075,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
13076,4,MessageDigestSpec,com.sapuseven.untis.data.cache.DiskCache,getCacheFile,com.sapuseven.untis_29198884.apk,GENUINE_no
13077,3,MacSpec,io.ktor.network.tls.HashesKt,P_hash,com.sapuseven.untis_29198884.apk,LEGAL_REUSE_REJECTED
13084,2,KeyPairSpec,io.ktor.network.tls.TLSClientHandshakeKt,generateECKeys,com.sapuseven.untis_29198884.apk,UNOBSERVED_CREATION
13092,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
13093,3,MacSpec,io.ktor.network.tls.HashesKt,P_hash,com.sapuseven.untis_29198884.apk,LEGAL_REUSE_REJECTED
13100,2,KeyPairSpec,io.ktor.network.tls.TLSClientHandshakeKt,generateECKeys,com.sapuseven.untis_29198884.apk,UNOBSERVED_CREATION
13108,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
13109,4,MessageDigestSpec,com.sapuseven.untis.data.cache.DiskCache,getCacheFile,com.sapuseven.untis_29198884.apk,GENUINE_no
13110,3,MacSpec,io.ktor.network.tls.HashesKt,P_hash,com.sapuseven.untis_29198884.apk,LEGAL_REUSE_REJECTED
13117,2,KeyPairSpec,io.ktor.network.tls.TLSClientHandshakeKt,generateECKeys,com.sapuseven.untis_29198884.apk,UNOBSERVED_CREATION
13125,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
13126,4,MessageDigestSpec,com.sapuseven.untis.data.cache.DiskCache,getCacheFile,com.sapuseven.untis_29198884.apk,GENUINE_no
13127,3,MacSpec,io.ktor.network.tls.HashesKt,P_hash,com.sapuseven.untis_29198884.apk,LEGAL_REUSE_REJECTED
13134,2,KeyPairSpec,io.ktor.network.tls.TLSClientHandshakeKt,generateECKeys,com.sapuseven.untis_29198884.apk,UNOBSERVED_CREATION
13142,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
13143,3,MacSpec,io.ktor.network.tls.HashesKt,P_hash,com.sapuseven.untis_29198884.apk,LEGAL_REUSE_REJECTED
13150,2,KeyPairSpec,io.ktor.network.tls.TLSClientHandshakeKt,generateECKeys,com.sapuseven.untis_29198884.apk,UNOBSERVED_CREATION
13158,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
13159,4,MessageDigestSpec,com.sapuseven.untis.data.cache.DiskCache,getCacheFile,com.sapuseven.untis_29198884.apk,GENUINE_no
13160,3,MacSpec,io.ktor.network.tls.HashesKt,P_hash,com.sapuseven.untis_29198884.apk,LEGAL_REUSE_REJECTED
13167,2,KeyPairSpec,io.ktor.network.tls.TLSClientHandshakeKt,generateECKeys,com.sapuseven.untis_29198884.apk,UNOBSERVED_CREATION
13175,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
13176,4,MessageDigestSpec,com.sapuseven.untis.data.cache.DiskCache,getCacheFile,com.sapuseven.untis_29198884.apk,GENUINE_no
13177,3,MacSpec,io.ktor.network.tls.HashesKt,P_hash,com.sapuseven.untis_29198884.apk,LEGAL_REUSE_REJECTED
13184,2,KeyPairSpec,io.ktor.network.tls.TLSClientHandshakeKt,generateECKeys,com.sapuseven.untis_29198884.apk,UNOBSERVED_CREATION
13192,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
13193,4,MessageDigestSpec,com.sapuseven.untis.data.cache.DiskCache,getCacheFile,com.sapuseven.untis_29198884.apk,GENUINE_no
13194,3,MacSpec,io.ktor.network.tls.HashesKt,P_hash,com.sapuseven.untis_29198884.apk,LEGAL_REUSE_REJECTED
13201,2,KeyPairSpec,io.ktor.network.tls.TLSClientHandshakeKt,generateECKeys,com.sapuseven.untis_29198884.apk,UNOBSERVED_CREATION
13209,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
13210,4,MessageDigestSpec,com.sapuseven.untis.data.cache.DiskCache,getCacheFile,com.sapuseven.untis_29198884.apk,GENUINE_no
13211,3,MacSpec,io.ktor.network.tls.HashesKt,P_hash,com.sapuseven.untis_29198884.apk,LEGAL_REUSE_REJECTED
13218,2,KeyPairSpec,io.ktor.network.tls.TLSClientHandshakeKt,generateECKeys,com.sapuseven.untis_29198884.apk,UNOBSERVED_CREATION
13226,4,MessageDigestSpec,io.sentry.util.StringUtils,calculateStringHash,com.sapuseven.untis_29198884.apk,GENUINE_no
13227,4,MessageDigestSpec,com.sapuseven.untis.data.cache.DiskCache,getCacheFile,com.sapuseven.untis_29198884.apk,GENUINE_no
