kid,nobs,art,other,r,tool,timeout,apk,status,sustained,strict,sec
5612,True,False,False,1.0,monkey,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5613,True,False,False,1.0,monkey,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5614,True,False,False,1.0,monkey,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5615,True,False,False,1.0,monkey,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5616,True,False,False,1.0,monkey,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5617,True,False,False,1.0,monkey,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5618,True,False,True,1.0,monkey,180,com.afkanerd.deku_83.apk,OTHER:GENUINE_no,True,True,False
5619,True,False,True,1.0,monkey,180,com.afkanerd.deku_83.apk,OTHER:GENUINE_no,True,True,False
5620,True,False,False,2.0,monkey,300,com.afkanerd.deku_83.apk,NOBS:RULE_DECISION,False,False,False
5621,True,False,False,1.0,monkey,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5622,True,False,False,1.0,monkey,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5623,True,False,False,1.0,monkey,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5624,True,False,False,1.0,monkey,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5625,True,False,False,1.0,monkey,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5626,True,False,False,1.0,monkey,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5627,True,False,False,1.0,monkey,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5628,True,False,False,1.0,monkey,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5629,True,False,False,1.0,monkey,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5630,True,False,True,1.0,monkey,300,com.afkanerd.deku_83.apk,OTHER:GENUINE_no,True,True,False
5631,True,False,True,1.0,monkey,300,com.afkanerd.deku_83.apk,OTHER:GENUINE_no,True,True,False
5632,True,False,False,2.0,monkey,60,com.afkanerd.deku_83.apk,NOBS:RULE_DECISION,False,False,False
5633,True,False,False,1.0,monkey,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5634,True,False,False,1.0,monkey,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5635,True,False,False,1.0,monkey,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5636,True,False,False,1.0,monkey,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5637,True,False,False,1.0,monkey,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5638,True,False,False,1.0,monkey,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5639,True,False,False,1.0,monkey,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5640,True,False,False,1.0,monkey,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5641,True,False,False,1.0,monkey,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5642,True,False,True,1.0,monkey,60,com.afkanerd.deku_83.apk,OTHER:GENUINE_no,True,True,False
5643,True,False,True,1.0,monkey,60,com.afkanerd.deku_83.apk,OTHER:GENUINE_no,True,True,False
5644,True,False,False,2.0,monkey,180,com.afkanerd.deku_83.apk,NOBS:RULE_DECISION,False,False,False
5645,True,False,False,1.0,monkey,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5646,True,False,False,1.0,monkey,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5647,True,False,False,1.0,monkey,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5648,True,False,False,1.0,monkey,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5649,True,False,False,1.0,monkey,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5650,True,False,False,1.0,monkey,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5651,True,False,False,1.0,monkey,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5652,True,False,False,1.0,monkey,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5653,True,False,False,1.0,monkey,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5654,True,False,True,1.0,monkey,180,com.afkanerd.deku_83.apk,OTHER:GENUINE_no,True,True,False
5655,True,False,True,1.0,monkey,180,com.afkanerd.deku_83.apk,OTHER:GENUINE_no,True,True,False
5656,True,False,False,2.0,monkey,300,com.afkanerd.deku_83.apk,NOBS:RULE_DECISION,False,False,False
5657,True,False,False,1.0,monkey,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5658,True,False,False,1.0,monkey,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5659,True,False,False,1.0,monkey,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5660,True,False,False,1.0,monkey,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5661,True,False,False,1.0,monkey,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5662,True,False,False,1.0,monkey,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5663,True,False,False,1.0,monkey,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5664,True,False,False,1.0,monkey,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5665,True,False,False,1.0,monkey,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5666,True,False,True,1.0,monkey,300,com.afkanerd.deku_83.apk,OTHER:GENUINE_no,True,True,False
5667,True,False,True,1.0,monkey,300,com.afkanerd.deku_83.apk,OTHER:GENUINE_no,True,True,False
5668,True,False,False,2.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:RULE_DECISION,False,False,False
5669,True,False,False,1.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5670,True,False,False,1.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5671,True,False,False,2.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:RULE_DECISION,False,False,False
5672,True,False,False,1.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5673,True,False,False,1.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5674,True,False,False,1.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5675,True,False,False,1.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5676,True,False,False,1.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5677,True,False,False,1.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5678,True,False,False,1.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5679,True,False,False,1.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5680,True,False,False,1.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5681,True,False,False,1.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5682,True,False,False,1.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5683,True,False,False,1.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5684,True,False,True,1.0,qtesting,60,com.afkanerd.deku_83.apk,OTHER:GENUINE_no,True,True,False
5685,True,False,True,1.0,qtesting,60,com.afkanerd.deku_83.apk,OTHER:GENUINE_no,True,True,False
5686,True,False,False,2.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:RULE_DECISION,False,False,False
5687,True,False,False,1.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5688,True,False,False,1.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5689,True,False,False,2.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:RULE_DECISION,False,False,False
5690,True,False,False,1.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5691,True,False,False,1.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5692,True,False,False,1.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5693,True,False,False,1.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5694,True,False,False,1.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5695,True,False,False,1.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5696,True,False,False,1.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5697,True,False,False,1.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5698,True,False,False,1.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5699,True,False,False,1.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5700,True,False,False,1.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5701,True,False,False,1.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5702,True,False,True,1.0,qtesting,180,com.afkanerd.deku_83.apk,OTHER:GENUINE_no,True,True,False
5703,True,False,True,1.0,qtesting,180,com.afkanerd.deku_83.apk,OTHER:GENUINE_no,True,True,False
5704,True,False,False,2.0,qtesting,300,com.afkanerd.deku_83.apk,NOBS:RULE_DECISION,False,False,False
5705,True,False,False,1.0,qtesting,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5706,True,False,False,1.0,qtesting,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5707,True,False,False,2.0,qtesting,300,com.afkanerd.deku_83.apk,NOBS:RULE_DECISION,False,False,False
5708,True,False,False,1.0,qtesting,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5709,True,False,False,1.0,qtesting,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5710,True,False,False,1.0,qtesting,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5711,True,False,False,1.0,qtesting,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5712,True,False,False,1.0,qtesting,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5713,True,False,False,1.0,qtesting,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5714,True,False,False,1.0,qtesting,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5715,True,False,False,1.0,qtesting,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5716,True,False,False,1.0,qtesting,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5717,True,False,False,1.0,qtesting,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5718,True,False,False,1.0,qtesting,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5719,True,False,False,1.0,qtesting,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5720,True,False,True,1.0,qtesting,300,com.afkanerd.deku_83.apk,OTHER:GENUINE_no,True,True,False
5721,True,False,True,1.0,qtesting,300,com.afkanerd.deku_83.apk,OTHER:GENUINE_no,True,True,False
5722,True,False,False,2.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:RULE_DECISION,False,False,False
5723,True,False,False,1.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5724,True,False,False,1.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5725,True,False,False,2.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:RULE_DECISION,False,False,False
5726,True,False,False,1.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5727,True,False,False,1.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5728,True,False,False,1.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5729,True,False,False,1.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5730,True,False,False,1.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5731,True,False,False,1.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5732,True,False,False,1.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5733,True,False,False,1.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5734,True,False,False,1.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5735,True,False,False,1.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5736,True,False,False,1.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5737,True,False,False,1.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5738,True,False,True,1.0,qtesting,60,com.afkanerd.deku_83.apk,OTHER:GENUINE_no,True,True,False
5739,True,False,True,1.0,qtesting,60,com.afkanerd.deku_83.apk,OTHER:GENUINE_no,True,True,False
5740,True,False,False,2.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:RULE_DECISION,False,False,False
5741,True,False,False,1.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5742,True,False,False,1.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5743,True,False,False,2.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:RULE_DECISION,False,False,False
5744,True,False,False,1.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5745,True,False,False,1.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5746,True,False,False,1.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5747,True,False,False,1.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5748,True,False,False,1.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5749,True,False,False,1.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5750,True,False,False,1.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5751,True,False,False,1.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5752,True,False,False,1.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5753,True,False,False,1.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5754,True,False,False,1.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5755,True,False,False,1.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5756,True,False,True,1.0,qtesting,180,com.afkanerd.deku_83.apk,OTHER:GENUINE_no,True,True,False
5757,True,False,True,1.0,qtesting,180,com.afkanerd.deku_83.apk,OTHER:GENUINE_no,True,True,False
5758,True,False,False,2.0,qtesting,300,com.afkanerd.deku_83.apk,NOBS:RULE_DECISION,False,False,False
5759,True,False,False,1.0,qtesting,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5760,True,False,False,1.0,qtesting,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5761,True,False,False,2.0,qtesting,300,com.afkanerd.deku_83.apk,NOBS:RULE_DECISION,False,False,False
5762,True,False,False,1.0,qtesting,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5763,True,False,False,1.0,qtesting,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5764,True,False,False,1.0,qtesting,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5765,True,False,False,1.0,qtesting,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5766,True,False,False,1.0,qtesting,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5767,True,False,False,1.0,qtesting,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5768,True,False,False,1.0,qtesting,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5769,True,False,False,1.0,qtesting,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5770,True,False,False,1.0,qtesting,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5771,True,False,False,1.0,qtesting,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5772,True,False,False,1.0,qtesting,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5773,True,False,False,1.0,qtesting,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5774,True,False,True,1.0,qtesting,300,com.afkanerd.deku_83.apk,OTHER:GENUINE_no,True,True,False
5775,True,False,True,1.0,qtesting,300,com.afkanerd.deku_83.apk,OTHER:GENUINE_no,True,True,False
5776,True,False,False,2.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:RULE_DECISION,False,False,False
5777,True,False,False,1.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5778,True,False,False,1.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5779,True,False,False,2.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:RULE_DECISION,False,False,False
5780,True,False,False,1.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5781,True,False,False,1.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5782,True,False,False,1.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5783,True,False,False,1.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5784,True,False,False,1.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5785,True,False,False,1.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5786,True,False,False,1.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5787,True,False,False,1.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5788,True,False,False,1.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5789,True,False,False,1.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5790,True,False,False,1.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5791,True,False,False,1.0,qtesting,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5792,True,False,True,1.0,qtesting,60,com.afkanerd.deku_83.apk,OTHER:GENUINE_no,True,True,False
5793,True,False,True,1.0,qtesting,60,com.afkanerd.deku_83.apk,OTHER:GENUINE_no,True,True,False
5794,True,False,False,2.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:RULE_DECISION,False,False,False
5795,True,False,False,1.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5796,True,False,False,1.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5797,True,False,False,2.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:RULE_DECISION,False,False,False
5798,True,False,False,1.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5799,True,False,False,1.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5800,True,False,False,1.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5801,True,False,False,1.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5802,True,False,False,1.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5803,True,False,False,1.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5804,True,False,False,1.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5805,True,False,False,1.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5806,True,False,False,1.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5807,True,False,False,1.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5808,True,False,False,1.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5809,True,False,False,1.0,qtesting,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5810,True,False,True,1.0,qtesting,180,com.afkanerd.deku_83.apk,OTHER:GENUINE_no,True,True,False
5811,True,False,True,1.0,qtesting,180,com.afkanerd.deku_83.apk,OTHER:GENUINE_no,True,True,False
5812,True,False,False,2.0,qtesting,300,com.afkanerd.deku_83.apk,NOBS:RULE_DECISION,False,False,False
5813,True,False,False,1.0,qtesting,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5814,True,False,False,1.0,qtesting,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5815,True,False,False,2.0,qtesting,300,com.afkanerd.deku_83.apk,NOBS:RULE_DECISION,False,False,False
5816,True,False,False,1.0,qtesting,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5817,True,False,False,1.0,qtesting,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5818,True,False,False,1.0,qtesting,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5819,True,False,False,1.0,qtesting,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5820,True,False,False,1.0,qtesting,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5821,True,False,False,1.0,qtesting,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
5822,True,False,False,1.0,qtesting,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False,False,False
