apk,dex_files,wrappers,arity_pairs,arity_wrappers,arity_call_sites,arity_inline_hooks,arity_detail,subtype_unwoven,subtype_targets,subtype_detail,before_hooks,branch_target_hooks,branch_detail,keystore_entry_calls,keystore_entry_woven,error
me.testcase.ognarviewer_25.apk,13,135,13,8,0,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,0,0,,5,0,,0,0,
me.timschneeberger.rootlessjamesdsp_51.apk,20,135,13,8,2,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:2|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,10,0,,0,0,
me.zhanghai.android.untracker_9.apk,16,135,13,8,1,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:1|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,7,0,,0,0,
net.adhikary.mrtbuddy_24.apk,17,135,13,8,0,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,0,0,,6,0,,0,0,
net.christianbeier.droidvnc_ng_60.apk,6,135,13,8,0,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,0,0,,1,0,,0,0,
net.gaast.giggity_769.apk,4,135,13,8,0,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,0,0,,0,0,,0,0,
net.osmtracker_73.apk,15,135,13,8,0,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,0,0,,3,0,,0,0,
net.pfiers.osmfocus_1009013.apk,20,135,13,8,3,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:3|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,13,0,,0,0,
net.phbwt.paperwork_1003007.apk,17,135,13,8,3,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:2|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:1|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0,5,2,Ljava/security/PublicKey;.getEncoded:()[B:3|Ljava/security/PrivateKey;.getEncoded:()[B:2,14,0,,0,0,
nz.eloque.foss_wallet_111.apk,20,135,13,8,1,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:1|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,8,0,,0,0,
org.cry.otp_31.apk,4,135,13,8,0,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,0,0,,3,0,,0,0,
org.css_apps_m3.password_manager_16.apk,11,135,13,8,2,0,javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:1|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:1|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0,1,1,Ljavax/crypto/SecretKey;.getEncoded:()[B:1,79,1,TrustManagerFactorySpec_initEvent:1,0,0,
org.fedorahosted.freeotp_48.apk,10,135,13,8,1,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:1|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,6,2,Ljavax/crypto/SecretKey;.getEncoded:()[B:4|Ljava/security/PublicKey;.getEncoded:()[B:2,17,1,MacSpec_i1Event:1,3,0,
org.fossify.calendar_20.apk,18,135,13,8,0,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,0,0,,4,0,,0,0,
org.fossify.keyboard_14.apk,15,135,13,8,0,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,0,0,,4,0,,0,0,
org.fossify.math_10.apk,17,135,13,8,0,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,0,0,,4,0,,0,0,
org.fossify.messages_20.apk,13,135,13,8,0,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,1,1,Ljava/security/PublicKey;.getEncoded:()[B:1,4,0,,0,0,
org.fossify.musicplayer_14.apk,19,135,13,8,0,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,0,0,,13,0,,0,0,
org.fossify.notes_13.apk,15,135,13,8,0,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,0,0,,4,0,,0,0,
org.fossify.paint_7.apk,15,135,13,8,0,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,0,0,,4,0,,0,0,
org.fossify.voicerecorder_18.apk,16,135,13,8,0,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,0,0,,4,0,,0,0,
org.glpi.inventory.agent_39469.apk,15,135,13,8,1,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:1|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,3,2,Ljava/security/PublicKey;.getEncoded:()[B:2|Ljava/security/PrivateKey;.getEncoded:()[B:1,9,1,SecureRandomSpec_next1Event:1,0,0,
org.hwyl.sexytopo_93.apk,19,135,13,8,0,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,1,1,Ljava/security/PublicKey;.getEncoded:()[B:1,12,1,SecureRandomSpec_next1Event:1,0,0,
org.isoron.uhabits_20301.apk,21,135,13,8,2,0,java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:2|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:2|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0|javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:0,0,0,,7,0,,0,0,
org.jellyfin.mobile_2060499.apk,21,135,13,8,2,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:2|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,16,0,,0,0,
org.liberty.android.fantastischmemo_241.apk,20,135,13,8,2,0,javax_net_ssl_TrustManagerFactory_getInstance>TrustManagerFactorySpec_g2Event:2|java_security_SecureRandom_getInstance>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_1>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_2>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_3>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_4>SecureRandomSpec_g5Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g2Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g4Event:0|java_security_SecureRandom_getInstance_5>SecureRandomSpec_g5Event:0|javax_net_ssl_KeyManagerFactory_getInstance>KeyManagerFactorySpec_g2Event:0,2,1,Ljava/security/PublicKey;.getEncoded:()[B:2,11,0,,0,0,
