Project,ErrorType,Class,Method,ViolatedRule,Object1, Object2,Statement
com.cosmos.candle_6.apk,TypestateError,w6.z,w6.j g(java.lang.String),java.security.MessageDigest, (on Object #fadaa9ecde24e94639a6cf48ff604556166f581899fbf591e49adbc0dea3580c),"Unexpected call to method <java.security.MessageDigest: byte[] digest()> on object of type java.security.MessageDigest. Expect a call to one of the following methods java.security.MessageDigest: void update(byte[],int,int),java.security.MessageDigest: void update(java.nio.ByteBuffer),java.security.MessageDigest: byte[] digest(byte[]),java.security.MessageDigest: void update(byte),java.security.MessageDigest: void update(byte[])",$r5 = virtualinvoke $r2.<java.security.MessageDigest: byte[] digest()>()
com.cosmos.candle_6.apk,RequiredPredicateError,l6.x,void <init>(l6.x$b),javax.net.ssl.SSLContext ,First parameter was not properly generated as generated Key Managers,"virtualinvoke $r19.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer6488, $r15, varReplacer6488)"
com.cosmos.candle_6.apk,RequiredPredicateError,l6.x,void <init>(l6.x$b),javax.net.ssl.SSLContext ,Second parameter was not properly generated as generated Trust Managers,"virtualinvoke $r19.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer6488, $r15, varReplacer6488)"
com.cosmos.candle_6.apk,RequiredPredicateError,l6.x,void <init>(l6.x$b),javax.net.ssl.SSLContext ,Third parameter was not properly generated as randomized,"virtualinvoke $r19.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer6488, $r15, varReplacer6488)"
com.cosmos.candle_6.apk,RequiredPredicateError,l6.x,void <init>(l6.x$b),javax.net.ssl.TrustManagerFactory ,First parameter was not properly generated as generated Key Store,virtualinvoke $r14.<javax.net.ssl.TrustManagerFactory: void init(java.security.KeyStore)>(varReplacer6485)
com.blogspot.e_kanivets.moneytracker_36.apk,RequiredPredicateError,com.dropbox.core.http.SSLConfig,javax.net.ssl.SSLContext createSSLContext(javax.net.ssl.TrustManager[]),javax.net.ssl.SSLContext ,First parameter was not properly generated as generated Key Managers,"virtualinvoke $r1.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer45846, $r0, varReplacer45846)"
com.blogspot.e_kanivets.moneytracker_36.apk,RequiredPredicateError,com.dropbox.core.http.SSLConfig,javax.net.ssl.SSLContext createSSLContext(javax.net.ssl.TrustManager[]),javax.net.ssl.SSLContext ,Third parameter was not properly generated as randomized,"virtualinvoke $r1.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer45846, $r0, varReplacer45846)"
com.blogspot.e_kanivets.moneytracker_36.apk,RequiredPredicateError,com.dropbox.core.http.SSLConfig,javax.net.ssl.SSLContext createSSLContext(javax.net.ssl.TrustManager[]),javax.net.ssl.SSLContext ,Second parameter was not properly generated as generated Trust Managers,"virtualinvoke $r1.<javax.net.ssl.SSLContext: void init(javax.net.ssl.KeyManager[],javax.net.ssl.TrustManager[],java.security.SecureRandom)>(varReplacer45846, $r0, varReplacer45846)"
com.blogspot.e_kanivets.moneytracker_36.apk,ConstraintError,com.dropbox.core.http.SSLConfig,javax.net.ssl.SSLContext createSSLContext(javax.net.ssl.TrustManager[]),javax.net.ssl.SSLContext, (on Object #321d412a6d926de9c4886aa35103698a908e2e467d4840af96bec9aeea488921),"First parameter (with value ""TLS"") should be any of {TLSv1.2, TLSv1.3}",$r1 = staticinvoke <javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String)>(varReplacer45844)
com.blogspot.e_kanivets.moneytracker_36.apk,ConstraintError,com.dropbox.core.http.SSLConfig,javax.net.ssl.X509TrustManager createTrustManager(java.security.KeyStore),javax.net.ssl.TrustManagerFactory, (on Object #2f1b0d03ad5216d84b3e29934d3d733552b178f9ed3809c7ab772923555518ca),"First parameter (with value ""X509"") should be any of {PKIX, SunX509}",$r2 = staticinvoke <javax.net.ssl.TrustManagerFactory: javax.net.ssl.TrustManagerFactory getInstance(java.lang.String)>(varReplacer45849)
com.blogspot.e_kanivets.moneytracker_36.apk,RequiredPredicateError,com.dropbox.core.http.SSLConfig,javax.net.ssl.X509TrustManager createTrustManager(java.security.KeyStore),javax.net.ssl.TrustManagerFactory ,First parameter was not properly generated as generated Key Store,virtualinvoke $r2.<javax.net.ssl.TrustManagerFactory: void init(java.security.KeyStore)>($r1)
com.blogspot.e_kanivets.moneytracker_36.apk,HardCodedError,com.dropbox.core.http.SSLConfig,java.security.KeyStore loadKeyStore(java.lang.String),java.security.KeyStore, (on Object #fd8f957ba45ed77f29cb9c7a8db87636b6ee8f52809a0624c25d29a0335bb140),Second parameter should never be hardcoded.,"virtualinvoke $r2.<java.security.KeyStore: void load(java.io.InputStream,char[])>(varReplacer45854, $r3)"
com.oriondev.moneywallet_75.apk,TypestateError,com.multidots.fingerprintauth.FingerPrintAuthHelper,boolean cipherInit(),java.security.KeyStore, (on Object #cbd5487c018422a04c267d7d11c4dbee126ce2303f0c7b98d279a54727786833),"Unexpected call to method load on object of type java.security.KeyStore. Expect a call to one of the following methods getKey,getEntry,setEntry",virtualinvoke $r12.<java.security.KeyStore: void load(java.security.KeyStore$LoadStoreParameter)>(varReplacer10429)
com.oriondev.moneywallet_75.apk,ConstraintError,com.multidots.fingerprintauth.FingerPrintAuthHelper,boolean cipherInit(),javax.crypto.Cipher, (on Object #9718923cddf5053ae3a47248eaffab20fa2fc8450d1b62add9ae73a8462e1001),"First parameter (with value ""AES/CBC/PKCS7Padding"") should be any of AES/CBC/{PKCS5Padding, ISO10126Padding}",$r11 = staticinvoke <javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String)>(varReplacer10413)
com.oriondev.moneywallet_75.apk,RequiredPredicateError,com.multidots.fingerprintauth.FingerPrintAuthHelper,boolean cipherInit(),javax.crypto.Cipher ,Second parameter was not properly generated as generated Key,"virtualinvoke $r11.<javax.crypto.Cipher: void init(int,java.security.Key)>(varReplacer10415, $r15)"
com.oriondev.moneywallet_75.apk,ConstraintError,com.multidots.fingerprintauth.FingerPrintAuthHelper,boolean generateKey(),java.security.KeyStore, (on Object #cbd5487c018422a04c267d7d11c4dbee126ce2303f0c7b98d279a54727786833),"First parameter (with value ""AndroidKeyStore"") should be any of {JCEKS, JKS, DKS, PKCS11, PKCS12}",$r8 = staticinvoke <java.security.KeyStore: java.security.KeyStore getInstance(java.lang.String)>(varReplacer12802)
com.oriondev.moneywallet_75.apk,IncompleteOperationError,com.bumptech.glide.util.pool.FactoryPools$3,void reset(java.lang.Object),java.security.MessageDigest, (on Object #ae26b3f6f12ef75b259e65aab5a900c7612b4c8c168dce3d02c6f68144ee0d1d),"Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update",virtualinvoke r0.<com.bumptech.glide.util.pool.FactoryPools$3: void reset(java.util.List)>($r2)
com.oriondev.moneywallet_75.apk,IncompleteOperationError,com.bumptech.glide.load.engine.LoadPath,"com.bumptech.glide.load.engine.Resource load(com.bumptech.glide.load.data.DataRewinder,com.bumptech.glide.load.Options,int,int,com.bumptech.glide.load.engine.DecodePath$DecodeCallback)",java.security.MessageDigest, (on Object #ae26b3f6f12ef75b259e65aab5a900c7612b4c8c168dce3d02c6f68144ee0d1d),"Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update",interfaceinvoke $r4.<androidx.core.util.Pools$Pool: boolean release(java.lang.Object)>($r6)
com.oriondev.moneywallet_75.apk,IncompleteOperationError,androidx.core.util.Pools$SimplePool,boolean release(java.lang.Object),java.security.MessageDigest, (on Object #ae26b3f6f12ef75b259e65aab5a900c7612b4c8c168dce3d02c6f68144ee0d1d),"Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update",$z0 = specialinvoke r0.<androidx.core.util.Pools$SimplePool: boolean isInPool(java.lang.Object)>($r2)
com.oriondev.moneywallet_75.apk,ConstraintError,net.lingala.zip4j.crypto.PBKDF2.MacBasedPRF,void <init>(java.lang.String),javax.crypto.Mac, (on Object #fe86d6df4f79d1062ebbc1599317d6572713990c2d231593223a215eef0fe89e),"First parameter (with value ""HmacSHA1"") should be any of {HmacSHA256, HmacSHA384, HmacSHA512, HmacPBESHA1, PBEWithHmacSHA1, PBEWithHmacSHA224, PBEWithHmacSHA256, PBEWithHmacSHA384, PBEWithHmacSHA512}",$r3 = staticinvoke <javax.crypto.Mac: javax.crypto.Mac getInstance(java.lang.String)>($r2)
com.oriondev.moneywallet_75.apk,TypestateError,net.lingala.zip4j.crypto.PBKDF2.MacBasedPRF,byte[] doFinal(byte[]),javax.crypto.Mac, (on Object #fe86d6df4f79d1062ebbc1599317d6572713990c2d231593223a215eef0fe89e),"Unexpected call to method <javax.crypto.Mac: byte[] doFinal(byte[])> on object of type javax.crypto.Mac. Expect a call to one of the following methods javax.crypto.Mac: void update(byte[]),javax.crypto.Mac: void doFinal(byte[],int),javax.crypto.Mac: void update(byte),javax.crypto.Mac: byte[] doFinal(),javax.crypto.Mac: void update(byte[],int,int)",$r2 = virtualinvoke $r1.<javax.crypto.Mac: byte[] doFinal(byte[])>($r2)
com.oriondev.moneywallet_75.apk,TypestateError,net.lingala.zip4j.crypto.PBKDF2.MacBasedPRF,byte[] doFinal(),javax.crypto.Mac, (on Object #fe86d6df4f79d1062ebbc1599317d6572713990c2d231593223a215eef0fe89e),Unexpected call to method doFinal on object of type javax.crypto.Mac.,$r1 = virtualinvoke $r2.<javax.crypto.Mac: byte[] doFinal()>()
com.oriondev.moneywallet_75.apk,RequiredPredicateError,net.lingala.zip4j.crypto.PBKDF2.MacBasedPRF,void init(byte[]),javax.crypto.Mac ,First parameter was not properly generated as generated Key,virtualinvoke $r4.<javax.crypto.Mac: void init(java.security.Key)>($r1)
com.oriondev.moneywallet_75.apk,ConstraintError,net.lingala.zip4j.crypto.PBKDF2.MacBasedPRF,void init(byte[]),javax.crypto.spec.SecretKeySpec, (on Object #2c8b6542a35e929698f4560c93b5cf68fb53e0b3268e298dc399955f0bfa617b),"Second parameter (with value ""HmacSHA1"") should be any of {AES, HmacSHA224, HmacSHA256, HmacSHA384, HmacSHA512}","specialinvoke $r1.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r3, $r2)"
com.oriondev.moneywallet_75.apk,RequiredPredicateError,net.lingala.zip4j.crypto.PBKDF2.MacBasedPRF,void init(byte[]),javax.crypto.spec.SecretKeySpec ,First parameter was not properly generated as prepared Key Material,"specialinvoke $r1.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r3, $r2)"
com.oriondev.moneywallet_75.apk,IncompleteOperationError,net.lingala.zip4j.crypto.AESDecrypter,"byte[] deriveKey(byte[],char[])",javax.crypto.Mac, (on Object #fe86d6df4f79d1062ebbc1599317d6572713990c2d231593223a215eef0fe89e),"Operation on object of type javax.crypto.Mac object not completed. Expected call to update, doFinal","$r1 = virtualinvoke $r4.<net.lingala.zip4j.crypto.PBKDF2.PBKDF2Engine: byte[] deriveKey(char[],int)>($r2, $i0)"
com.oriondev.moneywallet_75.apk,IncompleteOperationError,net.lingala.zip4j.crypto.AESEncrpyter,"byte[] deriveKey(byte[],char[])",javax.crypto.Mac, (on Object #fe86d6df4f79d1062ebbc1599317d6572713990c2d231593223a215eef0fe89e),"Operation on object of type javax.crypto.Mac object not completed. Expected call to update, doFinal","$r1 = virtualinvoke $r4.<net.lingala.zip4j.crypto.PBKDF2.PBKDF2Engine: byte[] deriveKey(char[],int)>($r2, $i0)"
com.oriondev.moneywallet_75.apk,IncompleteOperationError,net.lingala.zip4j.io.PartInputStream,void checkAndReadAESMacBytes(),javax.crypto.Mac, (on Object #fe86d6df4f79d1062ebbc1599317d6572713990c2d231593223a215eef0fe89e),"Operation on object of type javax.crypto.Mac object not completed. Expected call to update, doFinal",$r6 = virtualinvoke $r5.<net.lingala.zip4j.unzip.UnzipEngine: net.lingala.zip4j.model.ZipModel getZipModel()>()
com.oriondev.moneywallet_75.apk,IncompleteOperationError,net.lingala.zip4j.unzip.UnzipEngine,net.lingala.zip4j.io.ZipInputStream getInputStream(),javax.crypto.Mac, (on Object #fe86d6df4f79d1062ebbc1599317d6572713990c2d231593223a215eef0fe89e),"Operation on object of type javax.crypto.Mac object not completed. Expected call to update, doFinal",$r7 = r0.<net.lingala.zip4j.unzip.UnzipEngine: net.lingala.zip4j.crypto.IDecrypter decrypter>
com.oriondev.moneywallet_75.apk,IncompleteOperationError,net.lingala.zip4j.unzip.UnzipEngine,net.lingala.zip4j.io.ZipInputStream getInputStream(),javax.crypto.Mac, (on Object #fe86d6df4f79d1062ebbc1599317d6572713990c2d231593223a215eef0fe89e),"Operation on object of type javax.crypto.Mac object not completed. Expected call to update, doFinal",$i5 = virtualinvoke $r8.<net.lingala.zip4j.crypto.AESDecrypter: int getPasswordVerifierLength()>()
com.oriondev.moneywallet_75.apk,IncompleteOperationError,net.lingala.zip4j.unzip.UnzipEngine,net.lingala.zip4j.io.ZipInputStream getInputStream(),javax.crypto.Mac, (on Object #fe86d6df4f79d1062ebbc1599317d6572713990c2d231593223a215eef0fe89e),"Operation on object of type javax.crypto.Mac object not completed. Expected call to update, doFinal",specialinvoke r0.<net.lingala.zip4j.unzip.UnzipEngine: void init(java.io.RandomAccessFile)>($r5)
com.oriondev.moneywallet_75.apk,IncompleteOperationError,net.lingala.zip4j.io.InflaterInputStream,void fill(),javax.crypto.Mac, (on Object #fe86d6df4f79d1062ebbc1599317d6572713990c2d231593223a215eef0fe89e),"Operation on object of type javax.crypto.Mac object not completed. Expected call to update, doFinal","$i0 = specialinvoke r0.<net.lingala.zip4j.io.PartInputStream: int read(byte[],int,int)>($r1, varReplacer27175, $i0)"
com.oriondev.moneywallet_75.apk,IncompleteOperationError,net.lingala.zip4j.io.InflaterInputStream,"int read(byte[],int,int)",javax.crypto.Mac, (on Object #fe86d6df4f79d1062ebbc1599317d6572713990c2d231593223a215eef0fe89e),"Operation on object of type javax.crypto.Mac object not completed. Expected call to update, doFinal",$r5 = r0.<net.lingala.zip4j.io.InflaterInputStream: net.lingala.zip4j.unzip.UnzipEngine unzipEngine>
com.oriondev.moneywallet_75.apk,IncompleteOperationError,net.lingala.zip4j.io.InflaterInputStream,"int read(byte[],int,int)",javax.crypto.Mac, (on Object #fe86d6df4f79d1062ebbc1599317d6572713990c2d231593223a215eef0fe89e),"Operation on object of type javax.crypto.Mac object not completed. Expected call to update, doFinal",$r6 = virtualinvoke $r5.<net.lingala.zip4j.unzip.UnzipEngine: net.lingala.zip4j.model.LocalFileHeader getLocalFileHeader()>()
com.oriondev.moneywallet_75.apk,IncompleteOperationError,net.lingala.zip4j.io.InflaterInputStream,"int read(byte[],int,int)",javax.crypto.Mac, (on Object #fe86d6df4f79d1062ebbc1599317d6572713990c2d231593223a215eef0fe89e),"Operation on object of type javax.crypto.Mac object not completed. Expected call to update, doFinal",$r6 = virtualinvoke $r5.<net.lingala.zip4j.unzip.UnzipEngine: net.lingala.zip4j.model.LocalFileHeader getLocalFileHeader()>()
com.oriondev.moneywallet_75.apk,IncompleteOperationError,net.lingala.zip4j.unzip.Unzip,"void initExtractFile(net.lingala.zip4j.model.FileHeader,java.lang.String,net.lingala.zip4j.model.UnzipParameters,java.lang.String,net.lingala.zip4j.progress.ProgressMonitor)",javax.crypto.Mac, (on Object #fe86d6df4f79d1062ebbc1599317d6572713990c2d231593223a215eef0fe89e),"Operation on object of type javax.crypto.Mac object not completed. Expected call to update, doFinal","virtualinvoke $r12.<net.lingala.zip4j.unzip.UnzipEngine: void unzipFile(net.lingala.zip4j.progress.ProgressMonitor,java.lang.String,java.lang.String,net.lingala.zip4j.model.UnzipParameters)>($r2, $r5, $r1, $r6)"
com.oriondev.moneywallet_75.apk,IncompleteOperationError,net.lingala.zip4j.io.DeflaterOutputStream,"void putNextEntry(java.io.File,net.lingala.zip4j.model.ZipParameters)",javax.crypto.Mac, (on Object #fe86d6df4f79d1062ebbc1599317d6572713990c2d231593223a215eef0fe89e),"Operation on object of type javax.crypto.Mac object not completed. Expected call to update, doFinal","specialinvoke r0.<net.lingala.zip4j.io.CipherOutputStream: void putNextEntry(java.io.File,net.lingala.zip4j.model.ZipParameters)>($r1, $r2)"
org.secuso.privacyfriendlyfinancemanager_4.apk,ConstraintError,org.secuso.privacyfriendlyfinance.helpers.KeyStoreHelper,void <init>(java.lang.String),java.security.KeyStore, (on Object #6fd495613db272cecb5b4a5c8d6619966649f5ec867e8905c431484b16cb1678),"First parameter (with value ""AndroidKeyStore"") should be any of {JCEKS, JKS, DKS, PKCS11, PKCS12}",$r3 = staticinvoke <java.security.KeyStore: java.security.KeyStore getInstance(java.lang.String)>(varReplacer344)
org.secuso.privacyfriendlyfinancemanager_4.apk,TypestateError,org.secuso.privacyfriendlyfinance.helpers.KeyStoreHelper,java.security.KeyStore$PrivateKeyEntry getKey(int),java.security.KeyStore, (on Object #6fd495613db272cecb5b4a5c8d6619966649f5ec867e8905c431484b16cb1678),Unexpected call to method getEntry on object of type java.security.KeyStore. Expect a call to one of the following methods getKey,"$r3 = virtualinvoke $r2.<java.security.KeyStore: java.security.KeyStore$Entry getEntry(java.lang.String,java.security.KeyStore$ProtectionParameter)>($r1, varReplacer1401)"
