kid,nobs,art,other,r,tool,timeout,apk,status,sustained
4962,True,False,False,1.0,droidbot:bfs_naive,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
4963,True,False,False,1.0,droidbot:bfs_naive,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
4964,True,False,False,1.0,droidbot:bfs_naive,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
4965,True,False,False,1.0,droidbot:bfs_naive,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
4966,True,False,False,1.0,droidbot:bfs_naive,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
4967,True,False,False,1.0,droidbot:bfs_naive,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
4968,True,False,False,1.0,droidbot:bfs_naive,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
4969,True,False,False,1.0,droidbot:bfs_naive,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
4970,True,False,True,1.0,droidbot:bfs_naive,180,com.afkanerd.deku_83.apk,sustained_other,True
4971,True,False,True,1.0,droidbot:bfs_naive,180,com.afkanerd.deku_83.apk,sustained_other,True
4972,True,False,False,2.0,droidbot:bfs_naive,300,com.afkanerd.deku_83.apk,NOBS:SPEC_DEFECT,False
4973,True,False,False,1.0,droidbot:bfs_naive,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
4974,True,False,False,1.0,droidbot:bfs_naive,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
4975,True,False,False,1.0,droidbot:bfs_naive,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
4976,True,False,False,1.0,droidbot:bfs_naive,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
4977,True,False,False,1.0,droidbot:bfs_naive,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
4978,True,False,False,1.0,droidbot:bfs_naive,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
4979,True,False,False,1.0,droidbot:bfs_naive,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
4980,True,False,False,1.0,droidbot:bfs_naive,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
4981,True,False,False,1.0,droidbot:bfs_naive,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
4982,True,False,True,1.0,droidbot:bfs_naive,300,com.afkanerd.deku_83.apk,sustained_other,True
4983,True,False,True,1.0,droidbot:bfs_naive,300,com.afkanerd.deku_83.apk,sustained_other,True
4984,True,False,False,2.0,droidbot:bfs_naive,60,com.afkanerd.deku_83.apk,NOBS:SPEC_DEFECT,False
4985,True,False,False,1.0,droidbot:bfs_naive,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
4986,True,False,False,1.0,droidbot:bfs_naive,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
4987,True,False,False,1.0,droidbot:bfs_naive,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
4988,True,False,False,1.0,droidbot:bfs_naive,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
4989,True,False,False,1.0,droidbot:bfs_naive,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
4990,True,False,False,1.0,droidbot:bfs_naive,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
4991,True,False,False,1.0,droidbot:bfs_naive,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
4992,True,False,False,1.0,droidbot:bfs_naive,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
4993,True,False,False,1.0,droidbot:bfs_naive,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
4994,True,False,True,1.0,droidbot:bfs_naive,60,com.afkanerd.deku_83.apk,sustained_other,True
4995,True,False,True,1.0,droidbot:bfs_naive,60,com.afkanerd.deku_83.apk,sustained_other,True
4996,True,False,False,2.0,droidbot:bfs_naive,180,com.afkanerd.deku_83.apk,NOBS:SPEC_DEFECT,False
4997,True,False,False,1.0,droidbot:bfs_naive,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
4998,True,False,False,1.0,droidbot:bfs_naive,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
4999,True,False,False,1.0,droidbot:bfs_naive,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5000,True,False,False,1.0,droidbot:bfs_naive,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5001,True,False,False,1.0,droidbot:bfs_naive,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5002,True,False,False,1.0,droidbot:bfs_naive,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5003,True,False,False,1.0,droidbot:bfs_naive,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5004,True,False,False,1.0,droidbot:bfs_naive,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5005,True,False,False,1.0,droidbot:bfs_naive,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5006,True,False,True,1.0,droidbot:bfs_naive,180,com.afkanerd.deku_83.apk,sustained_other,True
5007,True,False,True,1.0,droidbot:bfs_naive,180,com.afkanerd.deku_83.apk,sustained_other,True
5008,True,False,False,2.0,droidbot:bfs_naive,300,com.afkanerd.deku_83.apk,NOBS:SPEC_DEFECT,False
5009,True,False,False,1.0,droidbot:bfs_naive,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5010,True,False,False,1.0,droidbot:bfs_naive,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5011,True,False,False,1.0,droidbot:bfs_naive,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5012,True,False,False,1.0,droidbot:bfs_naive,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5013,True,False,False,1.0,droidbot:bfs_naive,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5014,True,False,False,1.0,droidbot:bfs_naive,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5015,True,False,False,1.0,droidbot:bfs_naive,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5016,True,False,False,1.0,droidbot:bfs_naive,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5017,True,False,False,1.0,droidbot:bfs_naive,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5018,True,False,True,1.0,droidbot:bfs_naive,300,com.afkanerd.deku_83.apk,sustained_other,True
5019,True,False,True,1.0,droidbot:bfs_naive,300,com.afkanerd.deku_83.apk,sustained_other,True
5020,True,False,False,2.0,droidbot:dfs_greedy,60,com.afkanerd.deku_83.apk,NOBS:SPEC_DEFECT,False
5021,True,False,False,1.0,droidbot:dfs_greedy,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5022,True,False,False,1.0,droidbot:dfs_greedy,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5023,True,False,False,1.0,droidbot:dfs_greedy,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5024,True,False,False,1.0,droidbot:dfs_greedy,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5025,True,False,False,1.0,droidbot:dfs_greedy,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5026,True,False,False,1.0,droidbot:dfs_greedy,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5027,True,False,False,1.0,droidbot:dfs_greedy,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5028,True,False,False,1.0,droidbot:dfs_greedy,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5029,True,False,False,1.0,droidbot:dfs_greedy,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5030,True,False,True,1.0,droidbot:dfs_greedy,60,com.afkanerd.deku_83.apk,sustained_other,True
5031,True,False,True,1.0,droidbot:dfs_greedy,60,com.afkanerd.deku_83.apk,sustained_other,True
5032,True,False,False,2.0,droidbot:dfs_greedy,180,com.afkanerd.deku_83.apk,NOBS:SPEC_DEFECT,False
5033,True,False,False,1.0,droidbot:dfs_greedy,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5034,True,False,False,1.0,droidbot:dfs_greedy,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5035,True,False,False,1.0,droidbot:dfs_greedy,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5036,True,False,False,1.0,droidbot:dfs_greedy,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5037,True,False,False,1.0,droidbot:dfs_greedy,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5038,True,False,False,1.0,droidbot:dfs_greedy,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5039,True,False,False,1.0,droidbot:dfs_greedy,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5040,True,False,False,1.0,droidbot:dfs_greedy,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5041,True,False,False,1.0,droidbot:dfs_greedy,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5042,True,False,True,1.0,droidbot:dfs_greedy,180,com.afkanerd.deku_83.apk,sustained_other,True
5043,True,False,True,1.0,droidbot:dfs_greedy,180,com.afkanerd.deku_83.apk,sustained_other,True
5044,True,False,False,2.0,droidbot:dfs_greedy,300,com.afkanerd.deku_83.apk,NOBS:SPEC_DEFECT,False
5045,True,False,False,1.0,droidbot:dfs_greedy,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5046,True,False,False,1.0,droidbot:dfs_greedy,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5047,True,False,False,1.0,droidbot:dfs_greedy,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5048,True,False,False,1.0,droidbot:dfs_greedy,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5049,True,False,False,1.0,droidbot:dfs_greedy,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5050,True,False,False,1.0,droidbot:dfs_greedy,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5051,True,False,False,1.0,droidbot:dfs_greedy,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5052,True,False,False,1.0,droidbot:dfs_greedy,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5053,True,False,False,1.0,droidbot:dfs_greedy,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5054,True,False,True,1.0,droidbot:dfs_greedy,300,com.afkanerd.deku_83.apk,sustained_other,True
5055,True,False,True,1.0,droidbot:dfs_greedy,300,com.afkanerd.deku_83.apk,sustained_other,True
5056,True,False,False,2.0,droidbot:dfs_greedy,60,com.afkanerd.deku_83.apk,NOBS:SPEC_DEFECT,False
5057,True,False,False,1.0,droidbot:dfs_greedy,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5058,True,False,False,1.0,droidbot:dfs_greedy,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5059,True,False,False,1.0,droidbot:dfs_greedy,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5060,True,False,False,1.0,droidbot:dfs_greedy,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5061,True,False,False,1.0,droidbot:dfs_greedy,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5062,True,False,False,1.0,droidbot:dfs_greedy,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5063,True,False,False,1.0,droidbot:dfs_greedy,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5064,True,False,False,1.0,droidbot:dfs_greedy,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5065,True,False,False,1.0,droidbot:dfs_greedy,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5066,True,False,True,1.0,droidbot:dfs_greedy,60,com.afkanerd.deku_83.apk,sustained_other,True
5067,True,False,True,1.0,droidbot:dfs_greedy,60,com.afkanerd.deku_83.apk,sustained_other,True
5068,True,False,False,2.0,droidbot:dfs_greedy,180,com.afkanerd.deku_83.apk,NOBS:SPEC_DEFECT,False
5069,True,False,False,1.0,droidbot:dfs_greedy,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5070,True,False,False,1.0,droidbot:dfs_greedy,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5071,True,False,False,1.0,droidbot:dfs_greedy,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5072,True,False,False,1.0,droidbot:dfs_greedy,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5073,True,False,False,1.0,droidbot:dfs_greedy,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5074,True,False,False,1.0,droidbot:dfs_greedy,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5075,True,False,False,1.0,droidbot:dfs_greedy,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5076,True,False,False,1.0,droidbot:dfs_greedy,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5077,True,False,False,1.0,droidbot:dfs_greedy,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5078,True,False,True,1.0,droidbot:dfs_greedy,180,com.afkanerd.deku_83.apk,sustained_other,True
5079,True,False,True,1.0,droidbot:dfs_greedy,180,com.afkanerd.deku_83.apk,sustained_other,True
5080,True,False,False,2.0,droidbot:dfs_greedy,300,com.afkanerd.deku_83.apk,NOBS:SPEC_DEFECT,False
5081,True,False,False,1.0,droidbot:dfs_greedy,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5082,True,False,False,1.0,droidbot:dfs_greedy,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5083,True,False,False,1.0,droidbot:dfs_greedy,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5084,True,False,False,1.0,droidbot:dfs_greedy,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5085,True,False,False,1.0,droidbot:dfs_greedy,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5086,True,False,False,1.0,droidbot:dfs_greedy,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5087,True,False,False,1.0,droidbot:dfs_greedy,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5088,True,False,False,1.0,droidbot:dfs_greedy,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5089,True,False,False,1.0,droidbot:dfs_greedy,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5090,True,False,True,1.0,droidbot:dfs_greedy,300,com.afkanerd.deku_83.apk,sustained_other,True
5091,True,False,True,1.0,droidbot:dfs_greedy,300,com.afkanerd.deku_83.apk,sustained_other,True
5092,True,False,False,2.0,droidbot:dfs_greedy,60,com.afkanerd.deku_83.apk,NOBS:SPEC_DEFECT,False
5093,True,False,False,1.0,droidbot:dfs_greedy,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5094,True,False,False,1.0,droidbot:dfs_greedy,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5095,True,False,False,1.0,droidbot:dfs_greedy,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5096,True,False,False,1.0,droidbot:dfs_greedy,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5097,True,False,False,1.0,droidbot:dfs_greedy,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5098,True,False,False,1.0,droidbot:dfs_greedy,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5099,True,False,False,1.0,droidbot:dfs_greedy,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5100,True,False,False,1.0,droidbot:dfs_greedy,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5101,True,False,False,1.0,droidbot:dfs_greedy,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5102,True,False,True,1.0,droidbot:dfs_greedy,60,com.afkanerd.deku_83.apk,sustained_other,True
5103,True,False,True,1.0,droidbot:dfs_greedy,60,com.afkanerd.deku_83.apk,sustained_other,True
5104,True,False,False,2.0,droidbot:dfs_greedy,180,com.afkanerd.deku_83.apk,NOBS:SPEC_DEFECT,False
5105,True,False,False,1.0,droidbot:dfs_greedy,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5106,True,False,False,1.0,droidbot:dfs_greedy,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5107,True,False,False,1.0,droidbot:dfs_greedy,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5108,True,False,False,1.0,droidbot:dfs_greedy,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5109,True,False,False,1.0,droidbot:dfs_greedy,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5110,True,False,False,1.0,droidbot:dfs_greedy,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5111,True,False,False,1.0,droidbot:dfs_greedy,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5112,True,False,False,1.0,droidbot:dfs_greedy,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5113,True,False,False,1.0,droidbot:dfs_greedy,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5114,True,False,True,1.0,droidbot:dfs_greedy,180,com.afkanerd.deku_83.apk,sustained_other,True
5115,True,False,True,1.0,droidbot:dfs_greedy,180,com.afkanerd.deku_83.apk,sustained_other,True
5116,True,False,False,2.0,droidbot:dfs_greedy,300,com.afkanerd.deku_83.apk,NOBS:SPEC_DEFECT,False
5117,True,False,False,1.0,droidbot:dfs_greedy,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5118,True,False,False,1.0,droidbot:dfs_greedy,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5119,True,False,False,1.0,droidbot:dfs_greedy,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5120,True,False,False,1.0,droidbot:dfs_greedy,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5121,True,False,False,1.0,droidbot:dfs_greedy,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5122,True,False,False,1.0,droidbot:dfs_greedy,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5123,True,False,False,1.0,droidbot:dfs_greedy,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5124,True,False,False,1.0,droidbot:dfs_greedy,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5125,True,False,False,1.0,droidbot:dfs_greedy,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5126,True,False,True,1.0,droidbot:dfs_greedy,300,com.afkanerd.deku_83.apk,sustained_other,True
5127,True,False,True,1.0,droidbot:dfs_greedy,300,com.afkanerd.deku_83.apk,sustained_other,True
5128,True,False,False,2.0,droidbot:dfs_naive,60,com.afkanerd.deku_83.apk,NOBS:SPEC_DEFECT,False
5129,True,False,False,1.0,droidbot:dfs_naive,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5130,True,False,False,1.0,droidbot:dfs_naive,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5131,True,False,False,1.0,droidbot:dfs_naive,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5132,True,False,False,1.0,droidbot:dfs_naive,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5133,True,False,False,1.0,droidbot:dfs_naive,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5134,True,False,False,1.0,droidbot:dfs_naive,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5135,True,False,False,1.0,droidbot:dfs_naive,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5136,True,False,False,1.0,droidbot:dfs_naive,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5137,True,False,False,1.0,droidbot:dfs_naive,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5138,True,False,True,1.0,droidbot:dfs_naive,60,com.afkanerd.deku_83.apk,sustained_other,True
5139,True,False,True,1.0,droidbot:dfs_naive,60,com.afkanerd.deku_83.apk,sustained_other,True
5140,True,False,False,2.0,droidbot:dfs_naive,180,com.afkanerd.deku_83.apk,NOBS:SPEC_DEFECT,False
5141,True,False,False,1.0,droidbot:dfs_naive,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5142,True,False,False,1.0,droidbot:dfs_naive,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5143,True,False,False,1.0,droidbot:dfs_naive,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5144,True,False,False,1.0,droidbot:dfs_naive,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5145,True,False,False,1.0,droidbot:dfs_naive,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5146,True,False,False,1.0,droidbot:dfs_naive,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5147,True,False,False,1.0,droidbot:dfs_naive,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5148,True,False,False,1.0,droidbot:dfs_naive,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5149,True,False,False,1.0,droidbot:dfs_naive,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5150,True,False,True,1.0,droidbot:dfs_naive,180,com.afkanerd.deku_83.apk,sustained_other,True
5151,True,False,True,1.0,droidbot:dfs_naive,180,com.afkanerd.deku_83.apk,sustained_other,True
5152,True,False,False,2.0,droidbot:dfs_naive,300,com.afkanerd.deku_83.apk,NOBS:SPEC_DEFECT,False
5153,True,False,False,1.0,droidbot:dfs_naive,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5154,True,False,False,1.0,droidbot:dfs_naive,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5155,True,False,False,1.0,droidbot:dfs_naive,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5156,True,False,False,1.0,droidbot:dfs_naive,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5157,True,False,False,1.0,droidbot:dfs_naive,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5158,True,False,False,1.0,droidbot:dfs_naive,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5159,True,False,False,1.0,droidbot:dfs_naive,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5160,True,False,False,1.0,droidbot:dfs_naive,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5161,True,False,False,1.0,droidbot:dfs_naive,300,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5162,True,False,True,1.0,droidbot:dfs_naive,300,com.afkanerd.deku_83.apk,sustained_other,True
5163,True,False,True,1.0,droidbot:dfs_naive,300,com.afkanerd.deku_83.apk,sustained_other,True
5164,True,False,False,2.0,droidbot:dfs_naive,60,com.afkanerd.deku_83.apk,NOBS:SPEC_DEFECT,False
5165,True,False,False,1.0,droidbot:dfs_naive,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5166,True,False,False,1.0,droidbot:dfs_naive,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5167,True,False,False,1.0,droidbot:dfs_naive,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5168,True,False,False,1.0,droidbot:dfs_naive,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5169,True,False,False,1.0,droidbot:dfs_naive,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5170,True,False,False,1.0,droidbot:dfs_naive,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5171,True,False,False,1.0,droidbot:dfs_naive,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5172,True,False,False,1.0,droidbot:dfs_naive,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5173,True,False,False,1.0,droidbot:dfs_naive,60,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5174,True,False,True,1.0,droidbot:dfs_naive,60,com.afkanerd.deku_83.apk,sustained_other,True
5175,True,False,True,1.0,droidbot:dfs_naive,60,com.afkanerd.deku_83.apk,sustained_other,True
5176,True,False,False,2.0,droidbot:dfs_naive,180,com.afkanerd.deku_83.apk,NOBS:SPEC_DEFECT,False
5177,True,False,False,1.0,droidbot:dfs_naive,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
5178,True,False,False,1.0,droidbot:dfs_naive,180,com.afkanerd.deku_83.apk,NOBS:LEGIT_UNOBSERVABLE,False
