id,cls,method,spec,code,category,mechanism,root,provenance,evidence,version,confidence,notes,group
21,com.afkanerd.smswithoutborders_libsmsmms.data.Cryptography,decryptWithKeyStore,CipherSpec,CIPHER-NOBS-00,SPEC_DEFECT,keystore_getentry_route_not_credited,,"A chave vem de KeyStore.getInstance(""AndroidKeyStore"").load(null).getEntry(alias, null) as SecretKeyEntry → getSecretKey(), uma chave AES-256 gerada no Android Keystore; a rota getEntry/getSecretKey é chamada em código tecido, mas nenhum .mop credita GENERATED_KEY a ela (só getKey).","jca_android/CipherSpec.mop:199-232 ; jca_android/KeyStoreSpec.mop:106-108 (ge1 não encena nada) ; jca_android/KeyStoreSpec.mop:114-122,200 (só gk1/getKey produz GENERATED_KEY) ; jca_android/KeyGeneratorSpec.mop:223 ; nenhum .mop observa KeyStore.SecretKeyEntry.getSecretKey() ; src/lib_smsmms_android-73432ef/lib_smsmms_android-73432ef/lib_smsmms_android/src/main/java/com/afkanerd/smswithoutborders_libsmsmms/data/Cryptography.kt:100-109 ; src/lib_smsmms_android-73432ef/lib_smsmms_android-73432ef/lib_smsmms_android/src/main/java/com/afkanerd/smswithoutborders_libsmsmms/data/Cryptography.kt:34-52",com.github.smswithoutborders:lib_smsmms_android:73432ef,alta,"Uso correto (Keystore, GCM). A chave de createAndStoreSecretKey (KeyGenerator AndroidKeyStore) é descartada e sempre relida via getEntry, por isso nunca é creditada.",G6
21,com.afkanerd.smswithoutborders_libsmsmms.data.Cryptography,decryptWithKeyStore,GCMParameterSpecSpec,GCMPARAMETERSPEC-NOBS-00,LEGIT_UNOBSERVABLE,iv_from_ciphertext,,"O IV são os 12 primeiros bytes do blob armazenado (data.copyOfRange(0,12)), gravado na cifragem como cipher.iv + doFinal, isto é, IV gerado pelo provedor do Keystore dentro do framework.",jca_android/GCMParameterSpecSpec.mop:71-79 ; jca_android/SecureRandomSpec.mop:392-399 ; src/lib_smsmms_android-73432ef/lib_smsmms_android-73432ef/lib_smsmms_android/src/main/java/com/afkanerd/smswithoutborders_libsmsmms/data/Cryptography.kt:95-97 ; src/lib_smsmms_android-73432ef/lib_smsmms_android-73432ef/lib_smsmms_android/src/main/java/com/afkanerd/smswithoutborders_libsmsmms/data/Cryptography.kt:108 ; src/lib_smsmms_android-73432ef/lib_smsmms_android-73432ef/lib_smsmms_android/src/main/java/com/afkanerd/smswithoutborders_libsmsmms/data/Cryptography.kt:78-79 ; src/lib_smsmms_android-73432ef/lib_smsmms_android-73432ef/lib_smsmms_android/src/main/java/com/afkanerd/smswithoutborders_libsmsmms/data/Cryptography.kt:114-128,com.github.smswithoutborders:lib_smsmms_android:73432ef,alta,,G6
21,com.afkanerd.smswithoutborders_libsmsmms.data.Cryptography,decryptWithKeyStore,IvChainJunctionSpec,IVCHAINJUNCTION-NOBS-01,LEGIT_UNOBSERVABLE,iv_from_ciphertext,GCMPARAMETERSPEC-NOBS-00 @ com.afkanerd.smswithoutborders_libsmsmms.data.Cryptography.decryptWithKeyStore,"O GCMParameterSpec dado a Cipher.init é o da linha 108, que não recebeu PREPARED_GCM porque seu IV foi lido do texto cifrado.","jca_android/IvChainJunction.mop:194-201 ; jca_android/GCMParameterSpecSpec.mop:82-84,180 ; src/lib_smsmms_android-73432ef/lib_smsmms_android-73432ef/lib_smsmms_android/src/main/java/com/afkanerd/smswithoutborders_libsmsmms/data/Cryptography.kt:108-109",com.github.smswithoutborders:lib_smsmms_android:73432ef,alta,Cascata.,G6
22,com.afkanerd.smswithoutborders_libsmsmms.data.Cryptography,encryptWithKeyStore,CipherSpec,CIPHER-NOBS-00,SPEC_DEFECT,keystore_getentry_route_not_credited,,"Mesma chave do Android Keystore obtida por getEntry(alias, null).secretKey logo após (eventualmente) gerá-la com KeyGenerator AndroidKeyStore e descartar o retorno; init(ENCRYPT_MODE, key) sem parâmetros deixa o provedor gerar o IV.","jca_android/CipherSpec.mop:199-232 ; jca_android/KeyStoreSpec.mop:106-108 (ge1 não encena nada) ; jca_android/KeyStoreSpec.mop:114-122,200 (só gk1/getKey produz GENERATED_KEY) ; jca_android/KeyGeneratorSpec.mop:223 ; nenhum .mop observa KeyStore.SecretKeyEntry.getSecretKey() ; src/lib_smsmms_android-73432ef/lib_smsmms_android-73432ef/lib_smsmms_android/src/main/java/com/afkanerd/smswithoutborders_libsmsmms/data/Cryptography.kt:65-79",com.github.smswithoutborders:lib_smsmms_android:73432ef,alta,,G6
23,com.beemdevelopment.aegis.crypto.CryptoUtils,createCipher,CipherSpec,CIPHER-NOBS-00,LEGIT_UNOBSERVABLE,key_from_non_jca_kdf,SECRETKEYSPEC-NOBS-01 @ com.beemdevelopment.aegis.crypto.CryptoUtils.deriveKey,"Nas duas execuções a chave é a do slot de senha: SCrypt.generate (implementação BouncyCastle embutida no app, fora da JCA) sobre a senha com salt de SecureRandom, embrulhada em SecretKeySpec(keyBytes,0,len,""AES""), que não recebeu GENERATED_KEY.","jca_android/CipherSpec.mop:199-232 ; jca_android/SecretKeySpecSpec.mop:176-189,256 ; com.beemdevelopment.aegis_81.apk/app/src/main/java/com/beemdevelopment/aegis/crypto/CryptoUtils.java:36-39,52-56,65-67 ; com.beemdevelopment.aegis_81.apk/app/src/main/java/com/beemdevelopment/aegis/ui/tasks/PasswordSlotDecryptTask.java:51,82 ; com.beemdevelopment.aegis_81.apk/app/src/main/java/com/beemdevelopment/aegis/ui/tasks/KeyDerivationTask.java:25-34 ; com.beemdevelopment.aegis_81.apk/app/src/main/java/com/beemdevelopment/aegis/vault/slots/Slot.java:89-91",app@HEAD,alta,"Nas duas execuções (droidbot bfs/dfs rep2) deriveKey:38 precede createCipher:66. As outras rotas até :66 também são legítimas (chave mestra decifrada do slot; chave do Keystore via getKey, creditada; chaves de importadores PBKDF2; a rota andOTP antiga, SHA-256 da senha, seria fraca mas não deixou nenhuma linha MessageDigest). O __LOC :66 cobre o init de :67 (o jar do dex2jar não traz tabela de linhas para confirmar; o bytecode tem um único init de 3 argumentos no método). Observação à parte: o init(opmode,key) de :69 não deixou nenhuma linha i2 em 6 execuções, embora doFinal :78 dispare CIPHER-ORDER-00.",G6
23,com.beemdevelopment.aegis.crypto.CryptoUtils,createCipher,GCMParameterSpecSpec,GCMPARAMETERSPEC-NOBS-00,LEGIT_UNOBSERVABLE,iv_from_ciphertext,,"O nonce vem de _encryptedMasterKeyParams.getNonce() do slot, isto é, do cipher.getIV() gravado quando o provedor gerou o nonce na cifragem (ou do JSON do cofre), não de uma construção observável.","jca_android/GCMParameterSpecSpec.mop:71-79 ; com.beemdevelopment.aegis_81.apk/app/src/main/java/com/beemdevelopment/aegis/crypto/CryptoUtils.java:66,75-83 ; com.beemdevelopment.aegis_81.apk/app/src/main/java/com/beemdevelopment/aegis/vault/slots/Slot.java:67-76,89-91,128-129",app@HEAD,alta,O comentário em :63-64 registra que o app não pode gerar o nonce sozinho (setRandomizedEncryptionRequired).,G6
23,com.beemdevelopment.aegis.crypto.CryptoUtils,createCipher,IvChainJunctionSpec,IVCHAINJUNCTION-NOBS-01,LEGIT_UNOBSERVABLE,iv_from_ciphertext,GCMPARAMETERSPEC-NOBS-00 @ com.beemdevelopment.aegis.crypto.CryptoUtils.createCipher,"O GCMParameterSpec é o construído sobre o nonce armazenado do slot, que não recebeu PREPARED_GCM.","jca_android/IvChainJunction.mop:194-201 ; jca_android/GCMParameterSpecSpec.mop:82-84,180 ; com.beemdevelopment.aegis_81.apk/app/src/main/java/com/beemdevelopment/aegis/crypto/CryptoUtils.java:66-67",app@HEAD,alta,Cascata.,G6
24,com.beemdevelopment.aegis.crypto.CryptoUtils,deriveKey,SecretKeySpecSpec,SECRETKEYSPEC-NOBS-01,LEGIT_UNOBSERVABLE,key_from_non_jca_kdf,,"keyBytes é a saída de com.beemdevelopment.aegis.crypto.bc.SCrypt.generate(senha, salt de 32 bytes de SecureRandom, N=2^15, r=8, p=1); scrypt implementado em código do app, sem API JCA que possa produzir PREPARED_KEY_MATERIAL.","jca_android/SecretKeySpecSpec.mop:176-184 ; jca_android/SecretKeySpec.mop:119-146 ; jca_android/KeySpec.mop:75-106 ; com.beemdevelopment.aegis_81.apk/app/src/main/java/com/beemdevelopment/aegis/crypto/CryptoUtils.java:32-38,113-122 ; com.beemdevelopment.aegis_81.apk/app/src/main/java/com/beemdevelopment/aegis/ui/tasks/KeyDerivationTask.java:25-34",app@HEAD,alta,"KDF forte, salt aleatório de 256 bits.",G6
25,com.beemdevelopment.aegis.crypto.otp.HOTP,getHash,SecretKeySpecSpec,SECRETKEYSPEC-NOBS-00,LEGIT_UNOBSERVABLE,key_from_user_provisioned_secret,,"secret é o segredo compartilhado da entrada OTP (Base32/Hex decodificado do campo digitado, do QR otpauth:// ou de um arquivo importado), provisionado externamente pelo serviço; é segredo por definição do protocolo HOTP/TOTP.","jca_android/SecretKeySpecSpec.mop:110-118 ; com.beemdevelopment.aegis_81.apk/app/src/main/java/com/beemdevelopment/aegis/crypto/otp/HOTP.java:30-32 ; com.beemdevelopment.aegis_81.apk/app/src/main/java/com/beemdevelopment/aegis/otp/HotpInfo.java:33-37 ; com.beemdevelopment.aegis_81.apk/app/src/main/java/com/beemdevelopment/aegis/ui/EditEntryActivity.java:748 ; com.beemdevelopment.aegis_81.apk/app/src/main/java/com/beemdevelopment/aegis/otp/GoogleAuthInfo.java:58,166",app@HEAD,alta,SECRETKEYSPEC-ALG-00 ('RAW') dispara junto e também bloquearia a escrita de GENERATED_KEY.,G6
25,com.beemdevelopment.aegis.crypto.otp.HOTP,getHash,MacSpec,MAC-NOBS-00,LEGIT_UNOBSERVABLE,key_from_user_provisioned_secret,SECRETKEYSPEC-NOBS-00 @ com.beemdevelopment.aegis.crypto.otp.HOTP.getHash,"A chave dada a Mac.init é o SecretKeySpec(secret,""RAW"") da linha 32, sem GENERATED_KEY porque o material é o segredo OTP provisionado (e o algoritmo 'RAW' não está na lista).","jca_android/MacSpec.mop:179-186 ; jca_android/SecretKeySpecSpec.mop:97-124,256 ; com.beemdevelopment.aegis_81.apk/app/src/main/java/com/beemdevelopment/aegis/crypto/otp/HOTP.java:32,41-42",app@HEAD,alta,"Cascata; HmacSHA1 (MAC-ALG-00) é exigência do RFC 4226/6238, não escolha do app.",G6
26,com.craxiom.networksurvey.util.CryptoManager,decrypt,CipherSpec,CIPHER-NOBS-00,SPEC_DEFECT,keystore_getentry_route_not_credited,,"getOrCreateKey() devolve keyStore.getEntry(""ns_app_master_key"", null) as SecretKeyEntry → secretKey, chave AES-256 do Android Keystore; a rota getEntry não é creditada (a rota createKey via KeyGenerator AndroidKeyStore seria).","jca_android/CipherSpec.mop:199-232 ; jca_android/KeyStoreSpec.mop:106-108 (ge1 não encena nada) ; jca_android/KeyStoreSpec.mop:114-122,200 (só gk1/getKey produz GENERATED_KEY) ; jca_android/KeyGeneratorSpec.mop:223 ; nenhum .mop observa KeyStore.SecretKeyEntry.getSecretKey() ; com.craxiom.networksurvey_114.apk/networksurvey/src/main/java/com/craxiom/networksurvey/util/CryptoManager.kt:29-41 ; com.craxiom.networksurvey_114.apk/networksurvey/src/main/java/com/craxiom/networksurvey/util/CryptoManager.kt:46-63 ; com.craxiom.networksurvey_114.apk/networksurvey/src/main/java/com/craxiom/networksurvey/util/CryptoManager.kt:107-109",app@HEAD,alta,,G6
26,com.craxiom.networksurvey.util.CryptoManager,decrypt,GCMParameterSpecSpec,GCMPARAMETERSPEC-NOBS-00,LEGIT_UNOBSERVABLE,iv_from_ciphertext,,"O IV é Base64.decode da primeira parte da string armazenada ""base64(iv):base64(ct)"", gravada em encrypt a partir de cipher.iv gerado pelo provedor do Keystore.",jca_android/GCMParameterSpecSpec.mop:71-79 ; com.craxiom.networksurvey_114.apk/networksurvey/src/main/java/com/craxiom/networksurvey/util/CryptoManager.kt:98-108 ; com.craxiom.networksurvey_114.apk/networksurvey/src/main/java/com/craxiom/networksurvey/util/CryptoManager.kt:74-83,app@HEAD,alta,,G6
26,com.craxiom.networksurvey.util.CryptoManager,decrypt,IvChainJunctionSpec,IVCHAINJUNCTION-NOBS-01,LEGIT_UNOBSERVABLE,iv_from_ciphertext,GCMPARAMETERSPEC-NOBS-00 @ com.craxiom.networksurvey.util.CryptoManager.decrypt,"O GCMParameterSpec é o da linha 108, construído sobre o IV lido do texto cifrado e por isso sem PREPARED_GCM.","jca_android/IvChainJunction.mop:194-201 ; jca_android/GCMParameterSpecSpec.mop:82-84,180 ; com.craxiom.networksurvey_114.apk/networksurvey/src/main/java/com/craxiom/networksurvey/util/CryptoManager.kt:108-109",app@HEAD,alta,Cascata.,G6
27,com.craxiom.networksurvey.util.CryptoManager,encrypt,CipherSpec,CIPHER-NOBS-00,SPEC_DEFECT,keystore_getentry_route_not_credited,,"A chave é a do Android Keystore relida por getEntry().secretKey quando o alias já existe; init(ENCRYPT_MODE, key) sem parâmetros deixa o provedor gerar o IV (setRandomizedEncryptionRequired(true)).","jca_android/CipherSpec.mop:199-232 ; jca_android/KeyStoreSpec.mop:106-108 (ge1 não encena nada) ; jca_android/KeyStoreSpec.mop:114-122,200 (só gk1/getKey produz GENERATED_KEY) ; jca_android/KeyGeneratorSpec.mop:223 ; nenhum .mop observa KeyStore.SecretKeyEntry.getSecretKey() ; com.craxiom.networksurvey_114.apk/networksurvey/src/main/java/com/craxiom/networksurvey/util/CryptoManager.kt:38-41 ; com.craxiom.networksurvey_114.apk/networksurvey/src/main/java/com/craxiom/networksurvey/util/CryptoManager.kt:69-77",app@HEAD,alta,Na primeira chamada do processo a chave vem de createKey() (KeyGeneratorSpec.gk1 credita) e não haveria NOBS; os NOBS observados são da rota getEntry.,G6
29,com.gelakinetic.mtgfam.helpers.tcgp.MarketPriceFetcher,decrypt,CipherSpec,CIPHER-NOBS-00,MISUSE,hardcoded_key,SECRETKEYSPEC-NOBS-00 @ com.gelakinetic.mtgfam.helpers.tcgp.MarketPriceFetcher$1.fetch,"A chave é SecretKeySpec(""lastLegalityUpda"".getBytes(UTF_8), ""AES""), os 16 primeiros caracteres do recurso de string key_lastLegalityUpdate, usada para decifrar credenciais da API TCGPlayer embutidas no app.",jca_android/CipherSpec.mop:199-232 ; jca_android/SecretKeySpecSpec.mop:110-118 ; com.gelakinetic.mtgfam_99.apk/mobile/src/main/java/com/gelakinetic/mtgfam/helpers/tcgp/MarketPriceFetcher.java:469-475 ; com.gelakinetic.mtgfam_99.apk/mobile/src/main/java/com/gelakinetic/mtgfam/helpers/tcgp/MarketPriceFetcher.java:125-131 ; com.gelakinetic.mtgfam_99.apk/mobile/src/main/res/values/strings-pref-keys.xml:22,app@HEAD,alta,Cascata de chave hard-coded.,G6
30,com.gelakinetic.mtgfam.helpers.tcgp.MarketPriceFetcher$1,fetch,SecretKeySpecSpec,SECRETKEYSPEC-NOBS-00,MISUSE,hardcoded_key,,"keyMaterial é context.getString(R.string.key_lastLegalityUpdate).substring(0,16).getBytes(UTF_8) = ""lastLegalityUpda"", constante embutida nos recursos do APK.",jca_android/SecretKeySpecSpec.mop:110-118 ; com.gelakinetic.mtgfam_99.apk/mobile/src/main/java/com/gelakinetic/mtgfam/helpers/tcgp/MarketPriceFetcher.java:125 ; com.gelakinetic.mtgfam_99.apk/mobile/src/main/res/values/strings-pref-keys.xml:22,app@HEAD,alta,Os três textos cifrados (client id/secret/app id) também são literais nas linhas 129-131.,G6
30,com.gelakinetic.mtgfam.helpers.tcgp.MarketPriceFetcher$1,fetch,IvParameterSpecSpec,IVPARAMETERSPEC-NOBS-00,MISUSE,iv_equals_hardcoded_key,,"O IV é sk.getEncoded(), ou seja, os mesmos bytes constantes da chave (""lastLegalityUpda""): IV fixo e igual à chave.",jca_android/IvParameterSpec.mop:68-75 ; jca_android/SecureRandomSpec.mop:392-399 ; com.gelakinetic.mtgfam_99.apk/mobile/src/main/java/com/gelakinetic/mtgfam/helpers/tcgp/MarketPriceFetcher.java:125-126,app@HEAD,alta,,G6
34,com.leekleak.trafficlight.database.CryptoManager,decrypt,CipherSpec,CIPHER-NOBS-00,SPEC_DEFECT,keystore_getentry_route_not_credited,,"getSecretKey(""data_plan_key"") devolve a chave do cache ou keyStore.getEntry(alias,null) as SecretKeyEntry → secretKey (Android Keystore, AES/GCM); só a rota createKey (KeyGenerator AndroidKeyStore) é creditada.","jca_android/CipherSpec.mop:199-232 ; jca_android/KeyStoreSpec.mop:106-108 (ge1 não encena nada) ; jca_android/KeyStoreSpec.mop:114-122,200 (só gk1/getKey produz GENERATED_KEY) ; jca_android/KeyGeneratorSpec.mop:223 ; nenhum .mop observa KeyStore.SecretKeyEntry.getSecretKey() ; com.leekleak.trafficlight_38.apk/app/src/main/java/com/leekleak/trafficlight/database/CryptoManager.kt:18-26 ; com.leekleak.trafficlight_38.apk/app/src/main/java/com/leekleak/trafficlight/database/CryptoManager.kt:28-45 ; com.leekleak.trafficlight_38.apk/app/src/main/java/com/leekleak/trafficlight/database/CryptoManager.kt:55-61",app@HEAD,alta,Consistente com os dados: CIPHER-NOBS-00 em 204 linhas contra 298 do GCM no mesmo sítio — nos processos em que a chave foi criada (e guardada em keyCache) o i2 é satisfeito.,G6
34,com.leekleak.trafficlight.database.CryptoManager,decrypt,GCMParameterSpecSpec,GCMPARAMETERSPEC-NOBS-00,LEGIT_UNOBSERVABLE,iv_from_ciphertext,,"O IV é combined.sliceArray(0 until 12) do Base64 armazenado, gravado por encrypt como cipher.iv (gerado pelo provedor do Keystore) + texto cifrado.",jca_android/GCMParameterSpecSpec.mop:71-79 ; com.leekleak.trafficlight_38.apk/app/src/main/java/com/leekleak/trafficlight/database/CryptoManager.kt:56-61 ; com.leekleak.trafficlight_38.apk/app/src/main/java/com/leekleak/trafficlight/database/CryptoManager.kt:47-52,app@HEAD,alta,,G6
34,com.leekleak.trafficlight.database.CryptoManager,decrypt,IvChainJunctionSpec,IVCHAINJUNCTION-NOBS-01,LEGIT_UNOBSERVABLE,iv_from_ciphertext,GCMPARAMETERSPEC-NOBS-00 @ com.leekleak.trafficlight.database.CryptoManager.decrypt,"O GCMParameterSpec(128, iv) inline na linha 61 foi construído sobre o IV lido do texto cifrado e não recebeu PREPARED_GCM.","jca_android/IvChainJunction.mop:194-201 ; jca_android/GCMParameterSpecSpec.mop:82-84,180 ; com.leekleak.trafficlight_38.apk/app/src/main/java/com/leekleak/trafficlight/database/CryptoManager.kt:61",app@HEAD,alta,Cascata.,G6
36,com.nononsenseapps.feeder.crypto.AesCbcWithIntegrity,decodeKey,SecretKeySpecSpec,SECRETKEYSPEC-NOBS-00,LEGIT_UNOBSERVABLE,key_from_storage,,"integrityKey é Base64.decode da segunda metade de syncRemote.secretKey, string gravada no banco Room a partir de generateKey().toString() (32 bytes de SecureRandom) ou recebida pelo link de adesão à cadeia de sincronização.","jca_android/SecretKeySpecSpec.mop:110-118 ; com.nononsenseapps.feeder.play_4025.apk/app/src/main/java/com/nononsenseapps/feeder/crypto/AesCbcWithIntegrity.kt:83-99 ; com.nononsenseapps.feeder.play_4025.apk/app/src/main/java/com/nononsenseapps/feeder/sync/SyncRestClient.kt:68,104,149 ; com.nononsenseapps.feeder.play_4025.apk/app/src/main/java/com/nononsenseapps/feeder/archmodel/SyncRemoteStore.kt:108-116 ; com.nononsenseapps.feeder.play_4025.apk/app/src/main/java/com/nononsenseapps/feeder/crypto/AesCbcWithIntegrity.kt:432-443",app@HEAD,alta,A codificação Base64 e o armazenamento destroem a identidade do material.,G6
36,com.nononsenseapps.feeder.crypto.AesCbcWithIntegrity,decodeKey,SecretKeySpecSpec,SECRETKEYSPEC-NOBS-01,LEGIT_UNOBSERVABLE,key_from_storage,,"confidentialityKey é Base64.decode da primeira metade de syncRemote.secretKey, que codifica o getEncoded() de uma chave AES-128 de KeyGenerator (ou a chave de outro dispositivo da cadeia).",jca_android/SecretKeySpecSpec.mop:176-184 ; jca_android/SecretKeySpec.mop:119-146 ; com.nononsenseapps.feeder.play_4025.apk/app/src/main/java/com/nononsenseapps/feeder/crypto/AesCbcWithIntegrity.kt:88-97 ; com.nononsenseapps.feeder.play_4025.apk/app/src/main/java/com/nononsenseapps/feeder/crypto/AesCbcWithIntegrity.kt:121-126 ; com.nononsenseapps.feeder.play_4025.apk/app/src/main/java/com/nononsenseapps/feeder/archmodel/SyncRemoteStore.kt:113,app@HEAD,alta,,G6
37,com.nononsenseapps.feeder.crypto.AesCbcWithIntegrity,decrypt,CipherSpec,CIPHER-NOBS-00,LEGIT_UNOBSERVABLE,key_from_storage,SECRETKEYSPEC-NOBS-01 @ com.nononsenseapps.feeder.crypto.AesCbcWithIntegrity.decodeKey,"secretKeys.confidentialityKey é o SecretKeySpec construído em decodeKey:97 a partir da chave armazenada, sem GENERATED_KEY.","jca_android/CipherSpec.mop:199-232 ; jca_android/SecretKeySpecSpec.mop:176-189,256 ; com.nononsenseapps.feeder.play_4025.apk/app/src/main/java/com/nononsenseapps/feeder/crypto/AesCbcWithIntegrity.kt:355-367 ; com.nononsenseapps.feeder.play_4025.apk/app/src/main/java/com/nononsenseapps/feeder/sync/SyncRestClient.kt:235-253",app@HEAD,alta,Cascata; nas duas execuções (ape rep1) decodeKey precede o decrypt.,G6
37,com.nononsenseapps.feeder.crypto.AesCbcWithIntegrity,decrypt,IvParameterSpecSpec,IVPARAMETERSPEC-NOBS-00,LEGIT_UNOBSERVABLE,iv_from_ciphertext,,"civ.iv é Base64.decode do primeiro campo de ""iv:mac:ciphertext"" recebido do servidor de sincronização; na cifragem esse IV veio de SecureRandom.nextBytes e é autenticado pelo HMAC antes do uso.","jca_android/IvParameterSpec.mop:68-75 ; com.nononsenseapps.feeder.play_4025.apk/app/src/main/java/com/nononsenseapps/feeder/crypto/AesCbcWithIntegrity.kt:359-366 ; com.nononsenseapps.feeder.play_4025.apk/app/src/main/java/com/nononsenseapps/feeder/crypto/AesCbcWithIntegrity.kt:494-500 ; com.nononsenseapps.feeder.play_4025.apk/app/src/main/java/com/nononsenseapps/feeder/crypto/AesCbcWithIntegrity.kt:287,214-222",app@HEAD,alta,,G6
38,com.nononsenseapps.feeder.crypto.AesCbcWithIntegrity,encrypt,CipherSpec,CIPHER-NOBS-00,LEGIT_UNOBSERVABLE,key_from_storage,SECRETKEYSPEC-NOBS-01 @ com.nononsenseapps.feeder.crypto.AesCbcWithIntegrity.decodeKey,A chave de confidencialidade vem de decodeKey sobre syncRemote.secretKey armazenado (SyncRestClient:104 → encryptString:119); o IV desta cifragem é de SecureRandom e foi aceito.,"jca_android/CipherSpec.mop:199-232 ; jca_android/SecretKeySpecSpec.mop:176-189,256 ; com.nononsenseapps.feeder.play_4025.apk/app/src/main/java/com/nononsenseapps/feeder/crypto/AesCbcWithIntegrity.kt:283-293 ; com.nononsenseapps.feeder.play_4025.apk/app/src/main/java/com/nononsenseapps/feeder/sync/SyncRestClient.kt:104-119",app@HEAD,alta,"Cascata; na execução, decodeKey:97/98 e encrypt:289 têm o mesmo instante (151 s).",G6
39,com.nononsenseapps.feeder.crypto.AesCbcWithIntegrity,generateKey,SecretKeySpecSpec,SECRETKEYSPEC-NOBS-00,SPEC_DEFECT,random_bytes_not_credited_as_key_material,,"integrityKeyBytes são 32 bytes de SecureRandom().nextBytes (observado: SecureRandomSpec marca RANDOMIZED), material correto para chave HMAC-SHA256; a leitura só aceita PREPARED_KEY_MATERIAL, produzido apenas por Key.getEncoded()/KeyAgreement.","jca_android/SecretKeySpecSpec.mop:110-118 ; jca_android/SecretKeySpecSpec.mop:77-95 (decisão registrada: bytes de SecureRandom não satisfazem) ; jca_android/SecureRandomSpec.mop:392-399 ; jca_android/SecretKeySpec.mop:145 ; jca_android/KeySpec.mop:105 ; jca_android/KeyAgreementSpec.mop:298,315 ; com.nononsenseapps.feeder.play_4025.apk/app/src/main/java/com/nononsenseapps/feeder/crypto/AesCbcWithIntegrity.kt:129-130 ; com.nononsenseapps.feeder.play_4025.apk/app/src/main/java/com/nononsenseapps/feeder/crypto/AesCbcWithIntegrity.kt:217-222",app@HEAD,alta,"Fiel ao oráculo (SecretKeySpec.crysl REQUIRES preparedKeyMaterial), por decisão do pesquisador de 22/08; na taxonomia deste censo é SPEC_DEFECT porque a proveniência é correta e observável. É o sítio de maior volume do grupo (99 execuções só-NOBS).",G6
40,com.nononsenseapps.feeder.crypto.AesCbcWithIntegrity,generateMac,MacSpec,MAC-NOBS-00,LEGIT_UNOBSERVABLE,key_from_storage,SECRETKEYSPEC-NOBS-00 @ com.nononsenseapps.feeder.crypto.AesCbcWithIntegrity.decodeKey,"integrityKey é o SecretKeySpec(integrityKey, ""HmacSHA256"") de decodeKey:98, montado sobre a chave HMAC armazenada no banco, sem GENERATED_KEY.","jca_android/MacSpec.mop:179-186 ; jca_android/SecretKeySpecSpec.mop:110-118,256 ; com.nononsenseapps.feeder.play_4025.apk/app/src/main/java/com/nononsenseapps/feeder/crypto/AesCbcWithIntegrity.kt:389-396 ; com.nononsenseapps.feeder.play_4025.apk/app/src/main/java/com/nononsenseapps/feeder/crypto/AesCbcWithIntegrity.kt:92-98 ; com.nononsenseapps.feeder.play_4025.apk/app/src/main/java/com/nononsenseapps/feeder/crypto/AesCbcWithIntegrity.kt:302,360",app@HEAD,alta,Cascata. A chave HMAC de generateKey():130 (SPEC_DEFECT) não chega a Mac.init nas execuções: vai para toString() e o banco; o Mac usa a versão decodificada.,G6
47,dev.leonlatsch.photok.encryption.domain.crypto.KeyGen,derivePasswordKeyEncryptionKey,PBEKeySpecSpec,PBEKEYSPEC-NOBS-01,LEGIT_UNOBSERVABLE,salt_from_storage,,"O salt que gera as linhas vem do caminho unlock: Base64.decode(params.salt) lido do VaultProtection persistido, que foi sorteado por SecureRandom.nextBytes no create; no caminho create o salt é observado e a leitura não acusa.","jca_android/PBEKeySpecSpec.mop:148-157 ; jca_android/SecureRandomSpec.mop:289-294,396-399 (produtor RANDOMIZED) ; dev.leonlatsch.photok_62.apk/app/src/main/java/dev/leonlatsch/photok/encryption/domain/crypto/KeyGen.kt:43 ; dev.leonlatsch.photok_62.apk/app/src/main/java/dev/leonlatsch/photok/encryption/domain/handlers/PasswordVaultProtectionHandler.kt:62 (unlock: Base64.decode) ; dev.leonlatsch.photok_62.apk/app/src/main/java/dev/leonlatsch/photok/encryption/domain/handlers/PasswordVaultProtectionHandler.kt:79 (create: SecureRandom) ; errors.csv photok: KeyGen.kt:43 só aparece depois de PasswordVaultProtectionHandler.kt:104 em cada run",app@HEAD,alta,"Na ordem das linhas de cada run, create emite KeyGen.kt:32, :46 e :104 sem :43; :43 surge só no unlock seguinte. O caminho migrate (legacyUserSalt da Config) teria a mesma natureza.",G7
47,dev.leonlatsch.photok.encryption.domain.crypto.KeyGen,derivePasswordKeyEncryptionKey,SecretKeyFactorySpec,SECRETKEYFACTORY-NOBS-00,LEGIT_UNOBSERVABLE,cascade,PBEKEYSPEC-NOBS-01 @ KeyGen.derivePasswordKeyEncryptionKey,O PBEKeySpec do caminho unlock não recebeu SPECCED_KEY porque o salt lido do armazenamento não carregava RANDOMIZED; é a cascata do salt persistido.,jca_android/SecretKeyFactorySpec.mop:96-106 ; jca_android/PBEKeySpecSpec.mop:159-161 (ensure só se conforms) ; dev.leonlatsch.photok_62.apk/app/src/main/java/dev/leonlatsch/photok/encryption/domain/crypto/KeyGen.kt:44,app@HEAD,alta,,G7
